"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Acebutolol|Plasma (Peripheral Venous Blood) [µmol/l]"
27,885,0.06360237
27,900,0.06288008
27,915,0.06219032
27,930,0.06153091
27,945,0.0608998
27,960,0.060295
27,975,0.0597147
27,990,0.05915714
27,1005,0.05862066
27,1020,0.0581037
27,1035,0.05760477
27,1050,0.05712248
27,1065,0.0566555
27,1080,0.05620259
27,1095,0.05576259
27,1110,0.05533439
27,1125,0.05491694
27,1140,0.05450928
27,1155,0.05411049
27,1170,0.05371971
27,1185,0.05333615
27,1200,0.05295906
27,1215,0.05258774
27,1230,0.05222155
27,1245,0.05185987
27,1260,0.05150216
27,1275,0.05114788
27,1290,0.05079657
27,1305,0.05044777
27,1320,0.05010109
27,1335,0.04975614
27,1350,0.04941258
27,1365,0.0490701
27,1380,0.04872841
27,1395,0.04838726
27,1410,0.04804642
27,1425,0.04770566
27,1440,0.04736482
27,1455,0.04702371
27,1470,0.04668219
27,1485,0.04634015
27,1500,0.04599744
27,1515,0.04565401
27,1530,0.04530974
27,1545,0.0449646
27,1560,0.04461851
27,1575,0.04427144
27,1590,0.04392337
27,1605,0.04357427
27,1620,0.04322414
27,1635,0.04287298
27,1650,0.0425208
27,1665,0.04216761
27,1680,0.04181345
27,1695,0.04145834
27,1710,0.04110232
27,1725,0.04074544
27,1740,0.04038775
27,1755,0.04002929
27,1770,0.03967013
27,1785,0.03931032
27,1800,0.03894994
27,1815,0.03858904
27,1830,0.0382277
27,1845,0.03786599
27,1860,0.03750397
27,1875,0.03714174
27,1890,0.03677937
27,1905,0.03641692
27,1920,0.03605449
28,0,0
28,3,2.545273E-06
28,6,9.527533E-05
28,9,0.0006040771
28,12,0.002030869
28,15,0.004913584
28,18,0.009714163
28,21,0.01675665
28,24,0.02620498
28,27,0.03806477
28,30,0.05220108
28,33,0.06836687
28,36,0.08623659
28,39,0.1054377
28,42,0.1255766
28,45,0.1462595
28,48,0.1671073
28,51,0.1877669
28,54,0.2079196
28,57,0.2272865
28,60,0.2456319
28,63,0.2627639
28,66,0.2785346
28,69,0.2928378
28,72,0.3056064
28,75,0.3168086
28,78,0.3264435
28,81,0.3345374
28,84,0.3411389
28,87,0.3463145
28,90,0.350145
28,93,0.3527215
28,96,0.354142
28,99,0.3545084
28,102,0.3539244
28,105,0.3524927
28,108,0.3503138
28,111,0.3474845
28,114,0.3440965
28,117,0.3402361
28,120,0.3359836
28,135,0.3111928
28,150,0.2849959
28,165,0.2609384
28,180,0.2403433
28,195,0.2233177
28,210,0.2094322
28,225,0.1981014
28,240,0.1887646
28,255,0.1809544
28,270,0.1743077
28,285,0.1685535
28,300,0.1634934
28,315,0.1589838
28,330,0.1549204
28,345,0.1512266
28,360,0.147845
28,375,0.1447321
28,390,0.1418535
28,405,0.1391817
28,420,0.1366939
28,435,0.1343709
28,450,0.1321959
28,465,0.1301546
28,480,0.1282339
28,495,0.1264225
28,510,0.1247099
28,525,0.1230869
28,540,0.1215449
28,555,0.1200764
28,570,0.1186746
28,585,0.1173332
28,600,0.1160467
28,615,0.1148104
28,630,0.1136196
28,645,0.1124707
28,660,0.11136
28,675,0.1102847
28,690,0.109242
28,705,0.1082294
28,720,0.1072449
28,735,0.1062863
28,750,0.1053521
28,765,0.1044403
28,780,0.1035496
28,795,0.1026784
28,810,0.1018253
28,825,0.1009889
28,840,0.100168
28,855,0.09936126
28,870,0.09856747
28,885,0.09778547
28,900,0.09701414
28,915,0.09625242
28,930,0.09549925
28,945,0.09475366
28,960,0.09401476
28,975,0.09328164
28,990,0.0925535
28,1005,0.09182958
28,1020,0.09110915
28,1035,0.09039157
28,1050,0.08967622
28,1065,0.08896255
28,1080,0.08825006
28,1095,0.08753826
28,1110,0.08682679
28,1125,0.08611523
28,1140,0.08540327
28,1155,0.08469064
28,1170,0.08397707
28,1185,0.08326235
28,1200,0.08254632
28,1215,0.08182881
28,1230,0.08110972
28,1245,0.08038897
28,1260,0.07966648
28,1275,0.07894223
28,1290,0.07821621
28,1305,0.07748842
28,1320,0.07675891
28,1335,0.0760277
28,1350,0.07529488
28,1365,0.07456053
28,1380,0.07382473
28,1395,0.0730876
28,1410,0.07234927
28,1425,0.07160985
28,1440,0.07086949
28,1455,0.07012834
28,1470,0.06938657
28,1485,0.06864432
28,1500,0.06790177
28,1515,0.06715909
28,1530,0.06641646
28,1545,0.06567407
28,1560,0.06493209
28,1575,0.06419071
28,1590,0.06345011
28,1605,0.06271049
28,1620,0.06197203
28,1635,0.06123493
28,1650,0.06049936
28,1665,0.05976551
28,1680,0.05903357
28,1695,0.05830371
28,1710,0.05757613
28,1725,0.05685099
28,1740,0.05612847
28,1755,0.05540875
28,1770,0.05469199
28,1785,0.05397835
28,1800,0.053268
28,1815,0.05256109
28,1830,0.05185778
28,1845,0.05115822
28,1860,0.05046256
28,1875,0.04977092
28,1890,0.04908345
28,1905,0.04840028
28,1920,0.04772154
29,0,0
29,3,1.89409E-06
29,6,8.089978E-05
29,9,0.0005428492
29,12,0.001894279
29,15,0.004717813
29,18,0.009555633
29,21,0.0168373
29,24,0.02684828
29,27,0.03972345
29,30,0.05545462
29,33,0.07390827
29,36,0.0948502
29,39,0.1179727
29,42,0.142919
29,45,0.1693042
29,48,0.1967318
29,51,0.2248074
29,54,0.2531494
29,57,0.2813979
29,60,0.3092217
29,63,0.3363232
29,66,0.3624416
29,69,0.3873547
29,72,0.4108794
29,75,0.4328712
29,78,0.4532218
29,81,0.4718575
29,84,0.4887359
29,87,0.5038428
29,90,0.5171889
29,93,0.5288059
29,96,0.5387439
29,99,0.5470673
29,102,0.5538526
29,105,0.5591846
29,108,0.5631549
29,111,0.5658589
29,114,0.5673943
29,117,0.5678589
29,120,0.5673498
29,135,0.5533924
29,150,0.5275793
29,165,0.4971853
29,180,0.4666256
29,195,0.4381874
29,210,0.4127912
29,225,0.3905809
29,240,0.3713172
29,255,0.3546111
29,270,0.3400498
29,285,0.3272555
29,300,0.3159076
29,315,0.3057447
29,330,0.296559
29,345,0.2881871
29,360,0.2805012
29,375,0.2734008
29,390,0.266807
29,405,0.2606563
29,420,0.2548977
29,435,0.249489
29,450,0.2443951
29,465,0.2395863
29,480,0.2350369
29,495,0.2307245
29,510,0.2266294
29,525,0.2227339
29,540,0.2190221
29,555,0.2154799
29,570,0.2120941
29,585,0.2088529
29,600,0.2057456
29,615,0.2027623
29,630,0.199894
29,645,0.1971326
29,660,0.1944706
29,675,0.1919013
29,690,0.1894185
29,705,0.1870166
29,720,0.1846906
29,735,0.1824358
29,750,0.1802478
29,765,0.1781229
29,780,0.1760573
29,795,0.1740476
29,810,0.1720906
29,825,0.1701833
29,840,0.1683227
29,855,0.1665062
29,870,0.1647312
29,885,0.1629951
29,900,0.1612956
29,915,0.1596303
29,930,0.157997
29,945,0.1563936
29,960,0.1548183
29,975,0.1532689
29,990,0.1517438
29,1005,0.1502411
29,1020,0.1487593
29,1035,0.1472969
29,1050,0.1458524
29,1065,0.1444244
29,1080,0.1430117
29,1095,0.1416131
29,1110,0.1402274
29,1125,0.1388538
29,1140,0.1374911
29,1155,0.1361386
29,1170,0.1347955
29,1185,0.133461
29,1200,0.1321344
29,1215,0.1308152
29,1230,0.1295027
29,1245,0.1281966
29,1260,0.1268963
29,1275,0.1256014
29,1290,0.1243117
29,1305,0.1230267
29,1320,0.1217463
29,1335,0.1204703
29,1350,0.1191983
29,1365,0.1179304
29,1380,0.1166663
29,1395,0.115406
29,1410,0.1141493
29,1425,0.1128964
29,1440,0.1116471
29,1455,0.1104015
29,1470,0.1091595
29,1485,0.1079213
29,1500,0.1066868
29,1515,0.1054563
29,1530,0.1042296
29,1545,0.1030071
29,1560,0.1017887
29,1575,0.1005746
29,1590,0.09936497
29,1605,0.09815988
29,1620,0.0969595
29,1635,0.095764
29,1650,0.09457351
29,1665,0.09338821
29,1680,0.09220825
29,1695,0.09103382
29,1710,0.08986506
29,1725,0.08870215
29,1740,0.08754527
29,1755,0.08639457
29,1770,0.08525022
29,1785,0.08411241
29,1800,0.08298127
29,1815,0.081857
29,1830,0.08073973
29,1845,0.07962964
29,1860,0.07852687
29,1875,0.07743157
29,1890,0.07634391
29,1905,0.07526401
29,1920,0.07419202
30,0,0
30,3,2.735085E-06
30,6,9.956524E-05
30,9,0.000641971
30,12,0.002232591
30,15,0.005606946
30,18,0.01148077
30,21,0.02042524
30,24,0.03279183
30,27,0.04868253
30,30,0.06795659
30,33,0.0902646
30,36,0.1151007
30,39,0.1418605
30,42,0.1698951
30,45,0.1985569
30,48,0.2272343
30,51,0.2553756
30,54,0.2825034
30,57,0.3082224
30,60,0.3322195
30,63,0.3542618
30,66,0.3741896
30,69,0.3919092
30,72,0.4073838
30,75,0.4206251
30,78,0.4316842
30,81,0.440644
30,84,0.4476113
30,87,0.4527107
30,90,0.4560791
30,93,0.4578601
30,96,0.4582006
30,99,0.4572475
30,102,0.4551445
30,105,0.4520307
30,108,0.4480385
30,111,0.4432926
30,114,0.4379095
30,117,0.4319966
30,120,0.4256525
30,135,0.3902943
30,150,0.3541126
30,165,0.3211398
30,180,0.2927974
30,195,0.2691141
30,210,0.2495127
30,225,0.2332459
30,240,0.2196048
30,255,0.2079964
30,270,0.197957
30,285,0.1891371
30,300,0.1812786
30,315,0.1741924
30,330,0.1677398
30,345,0.1618181
30,360,0.1563501
30,375,0.1512767
30,390,0.1465514
30,405,0.1421372
30,420,0.1380034
30,435,0.1341242
30,450,0.1304777
30,465,0.1270446
30,480,0.1238079
30,495,0.1207524
30,510,0.1178644
30,525,0.1151315
30,540,0.1125423
30,555,0.1100865
30,570,0.1077546
30,585,0.105538
30,600,0.1034287
30,615,0.1014194
30,630,0.0995035
30,645,0.09767489
30,660,0.09592798
30,675,0.09425766
30,690,0.09265922
30,705,0.09112833
30,720,0.08966099
30,735,0.08825346
30,750,0.08690227
30,765,0.08560415
30,780,0.08435604
30,795,0.08315503
30,810,0.08199836
30,825,0.08088335
30,840,0.07980759
30,855,0.07876865
30,870,0.07776424
30,885,0.07679219
30,900,0.07585044
30,915,0.07493702
30,930,0.07405003
30,945,0.07318772
30,960,0.07234838
30,975,0.07153041
30,990,0.07073232
30,1005,0.06995267
30,1020,0.06919011
30,1035,0.06844342
30,1050,0.06771138
30,1065,0.06699291
30,1080,0.06628697
30,1095,0.06559259
30,1110,0.06490888
30,1125,0.06423502
30,1140,0.06357021
30,1155,0.06291375
30,1170,0.06226498
30,1185,0.06162328
30,1200,0.0609881
30,1215,0.06035893
30,1230,0.05973529
30,1245,0.05911676
30,1260,0.05850295
30,1275,0.0578935
30,1290,0.05728809
30,1305,0.05668644
30,1320,0.05608829
30,1335,0.05549342
30,1350,0.05490161
30,1365,0.0543127
30,1380,0.05372653
30,1395,0.05314296
30,1410,0.05256189
30,1425,0.05198321
30,1440,0.05140685
30,1455,0.05083275
30,1470,0.05026086
30,1485,0.04969115
30,1500,0.04912359
30,1515,0.04855818
30,1530,0.0479949
30,1545,0.04743378
30,1560,0.04687483
30,1575,0.04631807
30,1590,0.04576353
30,1605,0.04521126
30,1620,0.04466129
30,1635,0.04411368
30,1650,0.04356848
30,1665,0.04302573
30,1680,0.04248551
30,1695,0.04194788
30,1710,0.04141289
30,1725,0.04088061
30,1740,0.04035112
30,1755,0.03982447
30,1770,0.03930074
30,1785,0.03878
30,1800,0.03826232
30,1815,0.03774776
30,1830,0.0372364
30,1845,0.0367283
30,1860,0.03622353
30,1875,0.03572216
30,1890,0.03522425
30,1905,0.03472987
30,1920,0.03423907
31,0,0
31,3,1.135561E-06
31,6,5.051795E-05
31,9,0.0003430515
31,12,0.001185302
31,15,0.002901934
31,18,0.005770748
31,21,0.009991914
31,24,0.01568185
31,27,0.02288051
31,30,0.03156362
31,33,0.0416561
31,36,0.05304444
31,39,0.06558742
31,42,0.07912567
31,45,0.0934899
31,48,0.108508
31,51,0.124011
31,54,0.1398375
31,57,0.1558371
31,60,0.1718723
31,63,0.1878202
31,66,0.2035718
31,69,0.2190328
31,72,0.2341226
31,75,0.2487738
31,78,0.2629312
31,81,0.276551
31,84,0.2895993
31,87,0.3020517
31,90,0.313892
31,93,0.3251111
31,96,0.3357063
31,99,0.3456804
31,102,0.3550408
31,105,0.3637988
31,108,0.3719688
31,111,0.3795679
31,114,0.386615
31,117,0.3931309
31,120,0.3991372
31,135,0.4223152
31,150,0.4361029
31,165,0.4429653
31,180,0.4448508
31,195,0.4432034
31,210,0.4390574
31,225,0.4331432
31,240,0.4259778
31,255,0.417931
31,270,0.4092726
31,285,0.4002034
31,300,0.3908765
31,315,0.3814099
31,330,0.3718967
31,345,0.3624098
31,360,0.3530074
31,375,0.3437354
31,390,0.3346301
31,405,0.3257198
31,420,0.317026
31,435,0.3085646
31,450,0.3003471
31,465,0.2923808
31,480,0.2846701
31,495,0.2772167
31,510,0.27002
31,525,0.2630777
31,540,0.2563857
31,555,0.2499389
31,570,0.2437311
31,585,0.2377556
31,600,0.2320048
31,615,0.2264708
31,630,0.2211456
31,645,0.2160207
31,660,0.2110877
31,675,0.2063381
31,690,0.2017637
31,705,0.1973561
31,720,0.1931074
31,735,0.18901
31,750,0.1850564
31,765,0.1812394
31,780,0.1775524
31,795,0.1739888
31,810,0.1705427
31,825,0.1672084
31,840,0.1639806
31,855,0.1608544
31,870,0.1578249
31,885,0.1548878
31,900,0.1520391
31,915,0.149275
31,930,0.1465916
31,945,0.1439857
31,960,0.1414538
31,975,0.1389928
31,990,0.1365998
31,1005,0.1342718
31,1020,0.1320059
31,1035,0.1297996
31,1050,0.1276501
31,1065,0.1255549
31,1080,0.1235117
31,1095,0.121518
31,1110,0.1195716
31,1125,0.1176703
31,1140,0.1158121
31,1155,0.1139949
31,1170,0.1122168
31,1185,0.110476
31,1200,0.1087708
31,1215,0.1070995
31,1230,0.1054605
31,1245,0.1038524
31,1260,0.1022738
31,1275,0.1007233
31,1290,0.09919971
31,1305,0.09770185
31,1320,0.09622862
31,1335,0.09477899
31,1350,0.093352
31,1365,0.09194674
31,1380,0.09056237
31,1395,0.08919808
31,1410,0.08785317
31,1425,0.08652693
31,1440,0.08521874
31,1455,0.083928
31,1470,0.08265418
31,1485,0.08139675
31,1500,0.08015525
31,1515,0.07892926
31,1530,0.07771836
31,1545,0.07652219
31,1560,0.07534042
31,1575,0.07417272
31,1590,0.07301881
31,1605,0.07187843
31,1620,0.07075134
31,1635,0.06963731
31,1650,0.06853614
31,1665,0.06744764
31,1680,0.06637164
31,1695,0.06530799
31,1710,0.06425654
31,1725,0.06321717
31,1740,0.06218975
31,1755,0.06117417
31,1770,0.06017033
31,1785,0.05917813
31,1800,0.0581975
31,1815,0.05722836
31,1830,0.05627062
31,1845,0.05532422
31,1860,0.0543891
31,1875,0.0534652
31,1890,0.05255245
31,1905,0.05165081
31,1920,0.05076023
32,0,0
32,3,3.098575E-06
32,6,0.000104131
32,9,0.0006527042
32,12,0.002211799
32,15,0.005409713
32,18,0.01079512
32,21,0.01873578
32,24,0.02937589
32,27,0.04264819
32,30,0.05831315
32,33,0.07600245
32,36,0.09525912
32,39,0.1155753
32,42,0.1364274
32,45,0.1573079
32,48,0.1777498
32,51,0.1973462
32,54,0.2157613
32,57,0.2327358
32,60,0.2480863
32,63,0.2617007
32,66,0.2735305
32,69,0.2835814
32,72,0.291903
32,75,0.2985791
32,78,0.3037181
32,81,0.3074446
32,84,0.3098929
32,87,0.3112004
32,90,0.3115034
32,93,0.3109337
32,96,0.3096161
32,99,0.3076668
32,102,0.3051922
32,105,0.3022884
32,108,0.2990416
32,111,0.2955279
32,114,0.2918141
32,117,0.2879582
32,120,0.2840098
32,135,0.2641461
32,150,0.2460054
32,165,0.2306142
32,180,0.2179716
32,195,0.2077058
32,210,0.199371
32,225,0.1925609
32,240,0.1869416
32,255,0.1822511
32,270,0.1782884
32,285,0.1749007
32,300,0.1719722
32,315,0.1694145
32,330,0.16716
32,345,0.1651563
32,360,0.1633623
32,375,0.1617456
32,390,0.1602798
32,405,0.1589434
32,420,0.1577186
32,435,0.1565903
32,450,0.1555457
32,465,0.1545737
32,480,0.1536645
32,495,0.1528096
32,510,0.1520014
32,525,0.151233
32,540,0.1504985
32,555,0.1497924
32,570,0.1491099
32,585,0.1484468
32,600,0.1477991
32,615,0.1471637
32,630,0.1465376
32,645,0.1459183
32,660,0.1453037
32,675,0.1446919
32,690,0.1440815
32,705,0.1434712
32,720,0.1428599
32,735,0.1422468
32,750,0.1416311
32,765,0.1410121
32,780,0.1403894
32,795,0.1397625
32,810,0.1391309
32,825,0.1384942
32,840,0.137852
32,855,0.137204
32,870,0.1365498
32,885,0.1358889
32,900,0.1352212
32,915,0.1345461
32,930,0.1338634
32,945,0.1331728
32,960,0.132474
32,975,0.1317666
32,990,0.1310505
32,1005,0.1303254
32,1020,0.129591
32,1035,0.1288473
32,1050,0.1280941
32,1065,0.1273312
32,1080,0.1265585
32,1095,0.125776
32,1110,0.1249838
32,1125,0.1241816
32,1140,0.1233697
32,1155,0.1225479
32,1170,0.1217165
32,1185,0.1208755
32,1200,0.120025
32,1215,0.1191652
32,1230,0.1182963
32,1245,0.1174184
32,1260,0.1165317
32,1275,0.1156364
32,1290,0.1147329
32,1305,0.1138213
32,1320,0.1129019
32,1335,0.111975
32,1350,0.1110409
32,1365,0.1100998
32,1380,0.1091522
32,1395,0.1081982
32,1410,0.1072383
32,1425,0.1062727
32,1440,0.1053019
32,1455,0.1043261
32,1470,0.1033456
32,1485,0.1023609
32,1500,0.1013723
32,1515,0.1003801
32,1530,0.09938461
32,1545,0.09838628
32,1560,0.09738542
32,1575,0.09638238
32,1590,0.0953775
32,1605,0.09437113
32,1620,0.0933636
32,1635,0.09235525
32,1650,0.09134642
32,1665,0.09033744
32,1680,0.08932862
32,1695,0.0883203
32,1710,0.08731278
32,1725,0.08630637
32,1740,0.08530138
32,1755,0.08429811
32,1770,0.08329685
32,1785,0.08229788
32,1800,0.08130149
32,1815,0.08030794
32,1830,0.0793175
32,1845,0.07833044
32,1860,0.07734701
32,1875,0.07636745
32,1890,0.07539199
32,1905,0.07442087
32,1920,0.07345432
33,0,0
33,3,5.664805E-06
33,6,0.0002166124
33,9,0.001391903
33,12,0.004723185
33,15,0.01148771
33,18,0.02275901
33,21,0.03924733
33,24,0.06124346
33,27,0.08863273
33,30,0.1209573
33,33,0.157504
33,36,0.1973923
33,39,0.2396501
33,42,0.2832772
33,45,0.3272951
33,48,0.3707866
33,51,0.4129253
33,54,0.4529962
33,57,0.4904075
33,60,0.5246955
33,63,0.5555225
33,66,0.5826709
33,69,0.6060323
33,72,0.6255954
33,75,0.6414312
33,78,0.6536793
33,81,0.6625327
33,84,0.6682249
33,87,0.6710171
33,90,0.6711875
33,93,0.6690217
33,96,0.664805
33,99,0.6588156
33,102,0.6513204
33,105,0.6425705
33,108,0.6327995
33,111,0.6222215
33,114,0.6110299
33,117,0.5993976
33,120,0.5874773
33,135,0.5276108
33,150,0.4737615
33,165,0.4294412
33,180,0.3944494
33,195,0.3671787
33,210,0.3457955
33,225,0.3287178
33,240,0.3147349
33,255,0.3029785
33,270,0.2928465
33,285,0.2839289
33,300,0.2759468
33,315,0.2687087
33,330,0.2620802
33,345,0.2559647
33,360,0.2502899
33,375,0.2449999
33,390,0.24005
33,405,0.2354032
33,420,0.231028
33,435,0.2268973
33,450,0.2229872
33,465,0.2192763
33,480,0.2157454
33,495,0.2123774
33,510,0.2091565
33,525,0.2060686
33,540,0.203101
33,555,0.200242
33,570,0.1974813
33,585,0.1948097
33,600,0.1922189
33,615,0.1897017
33,630,0.1872517
33,645,0.1848634
33,660,0.1825321
33,675,0.1802536
33,690,0.1780245
33,705,0.1758416
33,720,0.1737023
33,735,0.1716042
33,750,0.169545
33,765,0.1675228
33,780,0.1655358
33,795,0.163582
33,810,0.1616596
33,825,0.1597672
33,840,0.1579029
33,855,0.1560651
33,870,0.1542522
33,885,0.1524626
33,900,0.150695
33,915,0.1489479
33,930,0.1472199
33,945,0.1455097
33,960,0.1438163
33,975,0.1421383
33,990,0.1404749
33,1005,0.138825
33,1020,0.1371877
33,1035,0.1355623
33,1050,0.133948
33,1065,0.1323442
33,1080,0.1307502
33,1095,0.1291656
33,1110,0.12759
33,1125,0.1260229
33,1140,0.1244639
33,1155,0.1229129
33,1170,0.1213696
33,1185,0.1198337
33,1200,0.1183053
33,1215,0.1167841
33,1230,0.1152701
33,1245,0.1137632
33,1260,0.1122636
33,1275,0.1107711
33,1290,0.109286
33,1305,0.1078081
33,1320,0.1063377
33,1335,0.1048749
33,1350,0.1034198
33,1365,0.1019725
33,1380,0.1005332
33,1395,0.09910207
33,1410,0.09767929
33,1425,0.09626506
33,1440,0.09485955
33,1455,0.09346296
33,1470,0.0920755
33,1485,0.09069736
33,1500,0.08932875
33,1515,0.08796986
33,1530,0.08662091
33,1545,0.08528209
33,1560,0.08395358
33,1575,0.0826356
33,1590,0.08132832
33,1605,0.08003193
33,1620,0.07874661
33,1635,0.07747254
33,1650,0.07620987
33,1665,0.07495879
33,1680,0.07371942
33,1695,0.07249194
33,1710,0.07127647
33,1725,0.07007316
33,1740,0.06888212
33,1755,0.06770348
33,1770,0.06653735
33,1785,0.06538383
33,1800,0.06424301
33,1815,0.06311499
33,1830,0.06199984
33,1845,0.06089764
33,1860,0.05980845
33,1875,0.05873233
33,1890,0.05766932
33,1905,0.05661947
33,1920,0.05558281
34,0,0
34,3,1.056798E-06
34,6,4.875323E-05
34,9,0.0003384866
34,12,0.001198066
34,15,0.003014744
34,18,0.006170349
34,21,0.01099297
34,24,0.01773043
34,27,0.0265425
34,30,0.0375045
34,33,0.05061651
34,36,0.06581485
34,39,0.08298372
34,42,0.1019659
34,45,0.122573
34,48,0.1445944
34,51,0.1678053
34,54,0.1919747
34,57,0.2168709
34,60,0.2422672
34,63,0.2679457
34,66,0.2937008
34,69,0.3193412
34,72,0.344691
34,75,0.3695915
34,78,0.3939009
34,81,0.4174944
34,84,0.4402643
34,87,0.4621191
34,90,0.4829828
34,93,0.5027944
34,96,0.5215064
34,99,0.5390846
34,102,0.5555061
34,105,0.5707588
34,108,0.5848404
34,111,0.5977571
34,114,0.6095226
34,117,0.6201573
34,120,0.6296872
34,135,0.6619709
34,150,0.6724784
34,165,0.666802
34,180,0.6501344
34,195,0.626757
34,210,0.5999112
34,225,0.5718799
34,240,0.5441563
34,255,0.5176341
34,270,0.4927793
34,285,0.469772
34,300,0.4486131
34,315,0.4292018
34,330,0.4113863
34,345,0.3949977
34,360,0.3798696
34,375,0.3658481
34,390,0.3527974
34,405,0.3406003
34,420,0.3291573
34,435,0.3183849
34,450,0.3082131
34,465,0.2985837
34,480,0.2894475
34,495,0.280763
34,510,0.2724947
34,525,0.2646122
34,540,0.2570887
34,555,0.2499009
34,570,0.2430279
34,585,0.2364509
34,600,0.2301529
34,615,0.2241185
34,630,0.2183334
34,645,0.2127845
34,660,0.2074598
34,675,0.2023481
34,690,0.1974388
34,705,0.1927224
34,720,0.1881897
34,735,0.1838323
34,750,0.1796421
34,765,0.1756116
34,780,0.1717338
34,795,0.1680018
34,810,0.1644093
34,825,0.16095
34,840,0.1576183
34,855,0.1544083
34,870,0.1513149
34,885,0.1483327
34,900,0.1454569
34,915,0.1426825
34,930,0.1400051
34,945,0.1374201
34,960,0.1349234
34,975,0.1325109
34,990,0.1301785
34,1005,0.1279225
34,1020,0.1257394
34,1035,0.1236256
34,1050,0.1215779
34,1065,0.119593
34,1080,0.1176679
34,1095,0.1157998
34,1110,0.1139858
34,1125,0.1122233
34,1140,0.1105099
34,1155,0.1088431
34,1170,0.1072206
34,1185,0.1056402
34,1200,0.1041
34,1215,0.1025979
34,1230,0.1011321
34,1245,0.09970079
34,1260,0.0983023
34,1275,0.09693506
34,1290,0.09559755
34,1305,0.09428834
34,1320,0.09300608
34,1335,0.0917495
34,1350,0.09051738
34,1365,0.08930858
34,1380,0.08812203
34,1395,0.08695669
34,1410,0.08581163
34,1425,0.08468592
34,1440,0.08357871
34,1455,0.08248921
34,1470,0.08141664
34,1485,0.08036032
34,1500,0.07931954
34,1515,0.0782937
34,1530,0.07728221
34,1545,0.07628451
34,1560,0.07530008
34,1575,0.07432842
34,1590,0.07336909
34,1605,0.07242167
34,1620,0.07148575
34,1635,0.07056096
34,1650,0.06964696
34,1665,0.06874342
34,1680,0.06785002
34,1695,0.06696651
34,1710,0.06609262
34,1725,0.06522809
34,1740,0.0643727
34,1755,0.06352626
34,1770,0.06268854
34,1785,0.0618594
34,1800,0.06103864
34,1815,0.06022612
34,1830,0.05942169
34,1845,0.05862522
34,1860,0.0578366
34,1875,0.0570557
34,1890,0.05628243
34,1905,0.05551669
34,1920,0.05475838
35,0,0
35,3,6.230705E-06
35,6,0.0002288639
35,9,0.0014324
35,12,0.004807673
35,15,0.01168398
35,18,0.02324975
35,21,0.04036839
35,24,0.06350097
35,27,0.09270428
35,30,0.1276727
35,33,0.1678016
35,36,0.2122621
35,39,0.2600773
35,42,0.3101949
35,45,0.3615502
35,48,0.413117
35,51,0.463946
35,54,0.5131921
35,57,0.5601302
35,60,0.6041632
35,63,0.6448231
35,66,0.6817669
35,69,0.7147673
35,72,0.7437031
35,75,0.7685454
35,78,0.7893452
35,81,0.8062195
35,84,0.8193384
35,87,0.8289136
35,90,0.8351867
35,93,0.8384193
35,96,0.8388855
35,99,0.8368634
35,102,0.8326298
35,105,0.8264551
35,108,0.8185993
35,111,0.8093094
35,114,0.7988168
35,117,0.7873362
35,120,0.7750647
35,135,0.7075053
35,150,0.6399701
35,165,0.5801072
35,180,0.530161
35,195,0.4896065
35,210,0.4568446
35,225,0.4301092
35,240,0.4078616
35,255,0.3889037
35,270,0.3723597
35,285,0.3576142
35,300,0.3442432
35,315,0.3319569
35,330,0.3205559
35,345,0.3099006
35,360,0.2998906
35,375,0.2904512
35,390,0.2815245
35,405,0.2730642
35,420,0.2650316
35,435,0.2573937
35,450,0.2501217
35,465,0.2431897
35,480,0.2365749
35,495,0.230256
35,510,0.224214
35,525,0.2184314
35,540,0.2128921
35,555,0.2075814
35,570,0.2024859
35,585,0.1975931
35,600,0.192892
35,615,0.1883722
35,630,0.1840243
35,645,0.1798398
35,660,0.1758108
35,675,0.17193
35,690,0.1681906
35,705,0.1645863
35,720,0.1611111
35,735,0.1577595
35,750,0.1545258
35,765,0.1514048
35,780,0.1483916
35,795,0.1454813
35,810,0.142669
35,825,0.1399502
35,840,0.1373205
35,855,0.1347755
35,870,0.1323112
35,885,0.1299235
35,900,0.1276086
35,915,0.1253629
35,930,0.1231829
35,945,0.1210652
35,960,0.1190066
35,975,0.1170041
35,990,0.1150548
35,1005,0.113156
35,1020,0.1113051
35,1035,0.1094996
35,1050,0.1077374
35,1065,0.1060161
35,1080,0.1043337
35,1095,0.1026883
35,1110,0.1010781
35,1125,0.0995014
35,1140,0.09795651
35,1155,0.09644195
35,1170,0.0949563
35,1185,0.09349826
35,1200,0.09206657
35,1215,0.09066006
35,1230,0.08927765
35,1245,0.08791831
35,1260,0.0865811
35,1275,0.08526513
35,1290,0.08396957
35,1305,0.08269364
35,1320,0.08143664
35,1335,0.08019788
35,1350,0.07897675
35,1365,0.07777266
35,1380,0.07658508
35,1395,0.07541351
35,1410,0.07425749
35,1425,0.07311658
35,1440,0.07199039
35,1455,0.07087854
35,1470,0.0697807
35,1485,0.06869655
35,1500,0.0676258
35,1515,0.06656817
35,1530,0.06552341
35,1545,0.06449129
35,1560,0.06347162
35,1575,0.06246416
35,1590,0.06146876
35,1605,0.06048523
35,1620,0.05951343
35,1635,0.0585532
35,1650,0.05760442
35,1665,0.05666695
35,1680,0.05574068
35,1695,0.0548255
35,1710,0.05392131
35,1725,0.05302802
35,1740,0.05214553
