"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Plasma (Peripheral Venous Blood) [µmol/l]"
0,3756,0.7457429
0,3762,0.7375127
0,3768,0.7293826
0,3774,0.7213514
0,3780,0.7134177
0,3786,0.7055804
0,3792,0.6978381
0,3798,0.6901898
0,3804,0.6826342
0,3810,0.6751702
0,3816,0.6677965
0,3822,0.6605121
0,3828,0.6533158
0,3834,0.6462065
0,3840,0.6391831
0,3846,0.6322446
0,3852,0.6253898
0,3858,0.6186178
0,3864,0.6119274
0,3870,0.6053177
0,3876,0.5987875
0,3882,0.592336
0,3888,0.5859622
0,3894,0.579665
0,3900,0.5734435
0,3906,0.5672968
0,3912,0.5612239
0,3918,0.5552238
0,3924,0.5492958
0,3930,0.5434388
0,3936,0.537652
0,3942,0.5319345
0,3948,0.5262854
0,3954,0.5207039
0,3960,0.5151892
0,3966,0.5097403
0,3972,0.5043565
0,3978,0.4990369
0,3984,0.4937808
0,3990,0.4885873
0,3996,0.4834558
0,4002,0.4783853
0,4008,0.4733751
0,4014,0.4684245
0,4020,0.4635327
0,4026,0.4586991
0,4032,0.4539228
0,4038,0.4492031
0,4044,0.4445394
0,4050,0.4399309
0,4056,0.435377
0,4062,0.430877
0,4068,0.4264301
0,4074,0.4220358
0,4080,0.4176933
0,4086,0.4134021
0,4092,0.4091615
0,4098,0.4049708
0,4104,0.4008294
0,4110,0.3967368
0,4116,0.3926922
0,4122,0.3886952
0,4128,0.3847451
0,4134,0.3808413
0,4140,0.3769832
0,4146,0.3731703
0,4152,0.3694021
0,4158,0.3656779
0,4164,0.3619972
0,4170,0.3583594
0,4176,0.3547641
0,4182,0.3512107
0,4188,0.3476987
0,4194,0.3442275
0,4200,0.3407967
0,4206,0.3374057
0,4212,0.3340541
0,4218,0.3307413
0,4224,0.327467
0,4230,0.3242305
0,4236,0.3210315
0,4242,0.3178694
0,4248,0.3147438
0,4254,0.3116542
0,4260,0.3086003
0,4266,0.3055815
0,4272,0.3025974
0,4278,0.2996477
0,4284,0.2967317
0,4290,0.2938493
0,4296,0.2909998
0,4302,0.288183
0,4308,0.2853983
0,4314,0.2826455
0,4320,0.2799241
0,4326,0.2772356
0,4332,0.2747029
0,4338,0.2735071
0,4344,0.2776156
0,4350,0.2940468
0,4356,0.3309603
0,4362,0.3950721
0,4368,0.4898796
0,4374,0.6151891
0,4380,0.7676843
0,4386,0.9419976
0,4392,1.131819
0,4398,1.330782
0,4404,1.533039
0,4410,1.733557
0,4416,1.928218
0,4422,2.113775
0,4428,2.28776
0,4434,2.448361
0,4440,2.594304
0,4446,2.724756
0,4452,2.839245
0,4458,2.9376
0,4464,3.019915
0,4470,3.086513
0,4476,3.13793
0,4482,3.174895
0,4488,3.198304
0,4494,3.209205
0,4500,3.208762
0,4506,3.198224
0,4512,3.178885
0,4518,3.152048
0,4524,3.118988
0,4530,3.080916
0,4536,3.038953
0,4542,2.994112
0,4548,2.947282
0,4554,2.89923
0,4560,2.850597
0,4566,2.801906
0,4572,2.753573
0,4578,2.70592
0,4584,2.659185
0,4590,2.613538
0,4596,2.569091
0,4602,2.525912
0,4608,2.484029
0,4614,2.443447
0,4620,2.404146
0,4626,2.366093
0,4632,2.329247
0,4638,2.293554
0,4644,2.258963
0,4650,2.225417
0,4656,2.192859
0,4662,2.161236
0,4668,2.130494
0,4674,2.100582
0,4680,2.071453
0,4686,2.043061
0,4692,2.015365
0,4698,1.988325
0,4704,1.961904
0,4710,1.936071
0,4716,1.910792
0,4722,1.886042
0,4728,1.861792
0,4734,1.838019
0,4740,1.8147
0,4746,1.791817
0,4752,1.769349
0,4758,1.74728
0,4764,1.725593
0,4770,1.704274
0,4776,1.68331
0,4782,1.662687
0,4788,1.642395
0,4794,1.622423
0,4800,1.60276
0,4806,1.583398
0,4812,1.564327
0,4818,1.545539
0,4824,1.527028
0,4830,1.508784
0,4836,1.490803
0,4842,1.473078
0,4848,1.455601
0,4854,1.438369
0,4860,1.421375
0,4866,1.404615
0,4872,1.388083
0,4878,1.371775
0,4884,1.355686
0,4890,1.339813
0,4896,1.324151
0,4902,1.308696
0,4908,1.293445
0,4914,1.278393
0,4920,1.263538
0,4926,1.248876
0,4932,1.234404
0,4938,1.220119
0,4944,1.206017
0,4950,1.192097
0,4956,1.178354
0,4962,1.164786
0,4968,1.151391
0,4974,1.138166
0,4980,1.125108
0,4986,1.112215
0,4992,1.099484
0,4998,1.086913
0,5004,1.0745
0,5010,1.062243
0,5016,1.050139
0,5022,1.038185
0,5028,1.026381
0,5034,1.014724
0,5040,1.003212
0,5046,0.9918424
0,5052,0.9806139
0,5058,0.9695245
0,5064,0.9585723
0,5070,0.9477554
0,5076,0.937072
0,5082,0.9265203
0,5088,0.9160987
0,5094,0.9058052
0,5100,0.8956384
0,5106,0.8855965
0,5112,0.8756778
0,5118,0.8658808
0,5124,0.8562039
0,5130,0.8466455
0,5136,0.8372041
0,5142,0.8278781
0,5148,0.8186662
0,5154,0.8095667
0,5160,0.8005783
0,5166,0.7916995
0,5172,0.782929
0,5178,0.7742653
0,5184,0.7657071
0,5190,0.7572531
0,5196,0.7489019
0,5202,0.7406521
0,5208,0.7325026
0,5214,0.724452
0,5220,0.7164991
0,5226,0.7086427
0,5232,0.7008815
0,5238,0.6932143
0,5244,0.6856399
0,5250,0.6781572
0,5256,0.670765
0,5262,0.6634622
0,5268,0.6562476
