"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Gabapentin|Plasma (Peripheral Venous Blood) [µmol/l]"
0,2445,6.151632
0,2460,6.09747
0,2475,6.04366
0,2490,5.990201
0,2505,5.937093
0,2520,5.884335
0,2535,5.831927
0,2550,5.779868
0,2565,5.728158
0,2580,5.676795
0,2595,5.62578
0,2610,5.575111
0,2625,5.524789
0,2640,5.474812
0,2655,5.425179
0,2670,5.375892
0,2685,5.326947
0,2700,5.278345
0,2715,5.230084
0,2730,5.182165
0,2745,5.134586
0,2760,5.087348
0,2775,5.040447
0,2790,4.993885
0,2805,4.94766
0,2820,4.901771
0,2835,4.856218
0,2850,4.810999
0,2865,4.766114
0,2880,4.721561
0,2895,4.677341
0,2910,4.633451
0,2925,4.58989
0,2940,4.546659
0,2955,4.503755
0,2970,4.461178
0,2985,4.418927
0,3000,4.377
0,3015,4.335396
0,3030,4.294115
0,3045,4.253155
0,3060,4.212515
0,3075,4.172194
0,3090,4.132191
0,3105,4.092504
0,3120,4.053132
0,3135,4.014073
0,3150,3.975328
0,3165,3.936894
0,3180,3.89877
0,3195,3.860955
0,3210,3.823447
0,3225,3.786246
0,3240,3.749349
0,3255,3.712756
0,3270,3.676464
0,3285,3.640474
0,3300,3.604782
0,3315,3.569388
0,3330,3.534291
0,3345,3.499488
0,3360,3.464979
0,3375,3.430762
0,3390,3.396835
0,3405,3.363197
0,3420,3.329846
0,3435,3.296782
0,3450,3.264002
0,3465,3.231504
0,3480,3.199288
0,3495,3.167352
0,3510,3.135694
0,3525,3.104313
0,3540,3.073206
0,3555,3.042373
0,3570,3.011812
0,3585,2.981521
0,3600,2.951499
0,3615,2.921744
0,3630,2.892254
0,3645,2.863028
0,3660,2.834064
0,3675,2.805361
0,3690,2.776917
0,3705,2.748729
0,3720,2.720798
0,3735,2.69312
0,3750,2.665695
0,3765,2.63852
0,3780,2.611594
0,3795,2.584916
0,3810,2.558483
0,3825,2.532294
0,3840,2.506348
0,3855,2.480642
0,3870,2.455175
0,3885,2.429946
0,3900,2.404952
0,3915,2.380192
0,3930,2.355664
0,3945,2.331368
0,3960,2.3073
0,3975,2.28346
0,3990,2.259845
0,4005,2.236454
0,4020,2.213286
0,4035,2.190338
0,4050,2.16761
0,4065,2.145099
0,4080,2.122803
0,4095,2.100722
0,4110,2.078854
0,4125,2.057196
0,4140,2.035747
0,4155,2.014506
0,4170,1.993471
0,4185,1.972641
0,4200,1.952013
0,4215,1.931586
0,4230,1.911359
0,4245,1.891329
0,4260,1.871496
0,4275,1.851858
0,4290,1.832413
0,4305,1.813159
0,4320,1.794096
0,4335,1.775221
0,4350,1.756533
0,4365,1.73803
0,4380,1.719711
0,4395,1.701574
0,4410,1.683617
0,4425,1.66584
0,4440,1.648241
0,4455,1.630818
0,4470,1.613569
0,4485,1.596493
0,4500,1.579589
0,4515,1.562856
0,4530,1.546291
0,4545,1.529893
0,4560,1.51366
0,4575,1.497592
0,4590,1.481687
0,4605,1.465944
0,4620,1.45036
0,4635,1.434934
0,4650,1.419666
0,4665,1.404554
0,4680,1.389596
0,4695,1.37479
0,4710,1.360137
0,4725,1.345633
0,4740,1.331278
0,4755,1.317071
0,4770,1.30301
0,4785,1.289093
0,4800,1.27532
0,4815,1.261689
0,4830,1.248198
0,4845,1.234848
0,4860,1.221635
0,4875,1.208559
0,4890,1.195619
0,4905,1.182813
0,4920,1.17014
0,4935,1.157598
0,4950,1.145188
0,4965,1.132907
0,4980,1.120753
0,4995,1.108727
0,5010,1.096826
0,5025,1.08505
0,5040,1.073397
0,5055,1.061866
0,5070,1.050456
0,5085,1.039165
0,5100,1.027994
0,5115,1.016939
0,5130,1.006001
0,5145,0.995178
0,5160,0.9844691
0,5175,0.973873
0,5190,0.9633887
0,5205,0.9530151
0,5220,0.9427511
0,5235,0.9325957
0,5250,0.9225477
0,5265,0.9126061
0,5280,0.9027698
0,5295,0.8930379
0,5310,0.8834091
0,5325,0.8738827
0,5340,0.8644574
0,5355,0.8551323
0,5370,0.8459064
0,5385,0.8367788
0,5400,0.8277483
0,5415,0.818814
0,5430,0.8099751
0,5445,0.8012304
0,5460,0.7925791
0,5475,0.7840201
0,5490,0.7755527
0,5505,0.7671758
0,5520,0.7588885
0,5535,0.7506899
0,5550,0.7425791
0,5565,0.7345552
0,5580,0.7266173
0,5595,0.7187646
0,5610,0.7109961
0,5625,0.703311
0,5640,0.6957085
0,5655,0.6881876
0,5670,0.6807476
0,5685,0.6733876
0,5700,0.6661068
0,5715,0.6589043
0,5730,0.6517794
0,5745,0.6447313
0,5760,0.6377591
0,5775,0.6308621
0,5790,0.6240394
0,5805,0.6172904
0,5820,0.6106142
0,5835,0.60401
0,5850,0.5974772
0,5865,0.591015
0,5880,0.5846226
0,5895,0.5782993
0,5910,0.5720444
0,5925,0.5658572
0,5940,0.5597369
0,5955,0.5536829
0,5970,0.5476944
0,5985,0.5417708
0,6000,0.5359113
0,6015,0.5301154
0,6030,0.5243822
0,6045,0.5187112
0,6060,0.5131018
0,6075,0.5075532
0,6090,0.5020647
0,6105,0.4966359
0,6120,0.491266
0,6135,0.4859543
0,6150,0.4807004
0,6165,0.4755035
0,6180,0.4703631
0,6195,0.4652786
0,6210,0.4602493
0,6225,0.4552747
0,6240,0.4503541
0,6255,0.4454871
0,6270,0.4406731
0,6285,0.4359113
0,6300,0.4312014
0,6315,0.4265428
0,6330,0.4219348
0,6345,0.4173771
0,6360,0.4128689
0,6375,0.4084098
0,6390,0.4039993
0,6405,0.3996368
0,6420,0.3953218
0,6435,0.3910538
0,6450,0.3868323
0,6465,0.3826568
0,6480,0.3785269
0,6495,0.3744419
0,6510,0.3704014
0,6525,0.366405
0,6540,0.3624522
0,6555,0.3585424
0,6570,0.3546753
0,6585,0.3508503
0,6600,0.347067
0,6615,0.343325
0,6630,0.3396238
0,6645,0.335963
0,6660,0.332342
0,6675,0.3287606
0,6690,0.3252183
0,6705,0.3217145
0,6720,0.318249
0,6735,0.3148213
0,6750,0.311431
0,6765,0.3080776
0,6780,0.3047609
0,6795,0.3014803
0,6810,0.2982355
0,6825,0.2950261
0,6840,0.2918517
0,6855,0.288712
0,6870,0.2856065
0,6885,0.2825348
0,6900,0.2794967
0,6915,0.2764917
0,6930,0.2735195
0,6945,0.2705798
0,6960,0.267672
0,6975,0.264796
0,6990,0.2619514
0,7005,0.2591378
0,7020,0.2563548
0,7035,0.2536023
0,7050,0.2508797
0,7065,0.2481868
0,7080,0.2455233
0,7095,0.2428889
0,7110,0.2402831
0,7125,0.2377058
0,7140,0.2351565
0,7155,0.2326351
0,7170,0.2301411
0,7185,0.2276743
0,7200,0.2252344
0,7215,0.2228211
0,7230,0.220434
0,7245,0.218073
0,7260,0.2157377
0,7275,0.2134279
0,7290,0.2111432
0,7305,0.2088834
0,7320,0.2066482
0,7335,0.2044373
0,7350,0.2022505
0,7365,0.2000875
0,7380,0.1979481
0,7395,0.1958319
0,7410,0.1937388
0,7425,0.1916685
0,7440,0.1896207
0,7455,0.1875951
0,7470,0.1855917
0,7485,0.1836099
0,7500,0.1816498
0,7515,0.179711
0,7530,0.1777932
0,7545,0.1758963
0,7560,0.17402
0,7575,0.1721641
0,7590,0.1703284
0,7605,0.1685126
0,7620,0.1667166
0,7635,0.16494
0,7650,0.1631828
0,7665,0.1614446
0,7680,0.1597253
0,7695,0.1580247
0,7710,0.1563426
0,7725,0.1546786
0,7740,0.1530328
0,7755,0.1514048
0,7770,0.1497945
0,7785,0.1482016
0,7800,0.146626
0,7815,0.1450675
0,7830,0.1435259
0,7845,0.142001
0,7860,0.1404926
0,7875,0.1390005
0,7890,0.1375247
0,7905,0.1360648
0,7920,0.1346207
0,7935,0.1331923
0,7950,0.1317793
0,7965,0.1303816
0,7980,0.1289991
0,7995,0.1276315
0,8010,0.1262787
0,8025,0.1249405
0,8040,0.1236168
0,8055,0.1223074
0,8070,0.1210122
0,8085,0.119731
0,8100,0.1184636
0,8115,0.1172099
0,8130,0.1159697
0,8145,0.114743
0,8160,0.1135295
0,8175,0.1123291
0,8190,0.1111416
0,8205,0.109967
0,8220,0.108805
0,8235,0.1076556
0,8250,0.1065185
0,8265,0.1053938
0,8280,0.1042811
0,8295,0.1031804
0,8310,0.1020916
0,8325,0.1010146
0,8340,0.09994912
0,8355,0.09889513
0,8370,0.09785249
0,8385,0.09682108
0,8400,0.09580076
0,8415,0.09479142
0,8430,0.09379294
0,8445,0.0928052
0,8460,0.09182809
0,8475,0.09086147
0,8490,0.08990525
0,8505,0.0889593
0,8520,0.08802352
0,8535,0.08709779
0,8550,0.086182
0,8565,0.08527604
0,8580,0.08437981
0,8595,0.0834932
0,8610,0.0826161
0,8625,0.08174841
0,8640,0.08089002
0,8655,0.08004084
0,8670,0.07920077
0,8685,0.0783697
0,8700,0.07754753
0,8715,0.07673417
0,8730,0.07592953
0,8745,0.0751335
0,8760,0.07434599
0,8775,0.07356691
0,8790,0.07279617
0,8805,0.07203367
0,8820,0.07127933
0,8835,0.07053306
0,8850,0.06979477
0,8865,0.06906436
0,8880,0.06834176
0,8895,0.06762689
0,8910,0.06691965
0,8925,0.06621996
0,8940,0.06552774
0,8955,0.06484291
0,8970,0.06416538
0,8985,0.06349509
0,9000,0.06283195
0,9015,0.06217587
0,9030,0.0615268
0,9045,0.06088464
0,9060,0.06024932
0,9075,0.05962078
0,9090,0.05899892
0,9105,0.05838369
0,9120,0.05777501
0,9135,0.05717281
0,9150,0.05657702
0,9165,0.05598756
0,9180,0.05540438
0,9195,0.0548274
0,9210,0.05425655
0,9225,0.05369176
0,9240,0.05313298
0,9255,0.05258014
0,9270,0.05203317
0,9285,0.051492
0,9300,0.05095658
0,9315,0.05042685
0,9330,0.04990273
0,9345,0.04938418
0,9360,0.04887112
0,9375,0.04836351
0,9390,0.04786127
0,9405,0.04736436
0,9420,0.04687272
0,9435,0.04638628
0,9450,0.04590499
0,9465,0.0454288
0,9480,0.04495765
0,9495,0.04449149
0,9510,0.04403026
0,9525,0.0435739
0,9540,0.04312238
0,9555,0.04267563
0,9570,0.0422336
0,9585,0.04179624
0,9600,0.0413635
0,9615,0.04093534
0,9630,0.04051169
0,9645,0.04009252
0,9660,0.03967778
0,9675,0.03926741
0,9690,0.03886136
0,9705,0.03845961
0,9720,0.03806208
0,9735,0.03766876
0,9750,0.03727957
0,9765,0.03689449
0,9780,0.03651346
0,9795,0.03613645
0,9810,0.03576341
0,9825,0.03539429
0,9840,0.03502906
0,9855,0.03466767
0,9870,0.03431008
0,9885,0.03395626
0,9900,0.03360615
0,9915,0.03325973
0,9930,0.03291695
0,9945,0.03257777
0,9960,0.03224215
0,9975,0.03191005
0,9990,0.03158145
0,10005,0.03125629
0,10020,0.03093455
0,10035,0.03061618
0,10050,0.03030115
0,10065,0.02998943
0,10080,0.02968097
0,10095,0.02937575
0,10110,0.02907373
0,10125,0.02877487
0,10140,0.02847914
0,10155,0.02818651
0,10170,0.02789694
0,10185,0.02761041
0,10200,0.02732687
1,0,0
1,3,0.002068018
1,6,0.03703788
1,9,0.1542231
1,12,0.3822877
1,15,0.7260569
1,18,1.172936
1,21,1.700712
1,24,2.283774
1,27,2.897069
1,30,3.518244
1,33,4.128571
1,36,4.713164
1,39,5.260807
1,42,5.763592
1,45,6.21652
1,48,6.617067
1,51,6.964749
1,54,7.260744
1,57,7.50753
1,60,7.708553
1,63,7.867936
1,66,7.990205
1,69,8.080044
1,72,8.142111
1,75,8.180897
1,78,8.200601
1,81,8.205049
1,84,8.197647
1,87,8.181357
1,90,8.158698
1,93,8.131759
1,96,8.102237
1,99,8.071473
1,102,8.0405
1,105,8.010082
1,108,7.980768
1,111,7.952924
1,114,7.926776
1,117,7.902441
1,120,7.879952
1,135,7.793033
1,150,7.738385
1,165,7.702289
1,180,7.675595
1,195,7.653459
1,210,7.633481
1,225,7.614513
1,240,7.596023
1,255,7.577776
1,270,7.559682
1,285,7.54172
1,300,7.523896
1,315,7.506231
1,330,7.488748
1,345,7.471471
1,360,7.45442
1,375,7.437609
1,390,7.421053
1,405,7.404762
1,420,7.38874
1,435,7.372991
1,450,7.357518
1,465,7.342318
1,480,7.32739
1,495,7.31273
1,510,7.298332
1,525,7.284191
1,540,7.2703
1,555,7.256652
1,570,7.243239
1,585,7.230052
1,600,7.217083
1,615,7.204323
1,630,7.191763
1,645,7.179393
1,660,7.167205
1,675,7.155188
1,690,7.143334
1,705,7.131634
1,720,7.120078
1,735,7.108656
1,750,7.09736
1,765,7.086181
1,780,7.075109
1,795,7.064137
1,810,7.053254
1,825,7.042453
1,840,7.031725
1,855,7.021062
1,870,7.010456
1,885,6.999898
1,900,6.989381
1,915,6.978898
1,930,6.968441
1,945,6.958002
1,960,6.947574
1,975,6.937151
1,990,6.926726
1,1005,6.916292
1,1020,6.905843
1,1035,6.895373
1,1050,6.884875
1,1065,6.874343
1,1080,6.863773
1,1095,6.853159
1,1110,6.842494
1,1125,6.831776
1,1140,6.820997
1,1155,6.810153
1,1170,6.799241
1,1185,6.788255
1,1200,6.777192
1,1215,6.766046
1,1230,6.754815
1,1245,6.743495
1,1260,6.732081
1,1275,6.720572
1,1290,6.708962
1,1305,6.697251
1,1320,6.685434
1,1335,6.673509
1,1350,6.661473
1,1365,6.649324
1,1380,6.63706
1,1395,6.624678
1,1410,6.612176
1,1425,6.599554
1,1440,6.586808
1,1455,6.573937
1,1470,6.560941
1,1485,6.547817
1,1500,6.534565
1,1515,6.521183
1,1530,6.507671
1,1545,6.494028
1,1560,6.480253
1,1575,6.466345
1,1590,6.452305
1,1605,6.438131
1,1620,6.423824
1,1635,6.409383
1,1650,6.394809
1,1665,6.380101
1,1680,6.365259
1,1695,6.350284
1,1710,6.335176
1,1725,6.319937
1,1740,6.304564
1,1755,6.289062
1,1770,6.273427
1,1785,6.257663
1,1800,6.24177
1,1815,6.225749
1,1830,6.2096
1,1845,6.193326
1,1860,6.176925
1,1875,6.160401
1,1890,6.143754
1,1905,6.126985
1,1920,6.110096
1,1935,6.093088
1,1950,6.075962
1,1965,6.05872
1,1980,6.041364
1,1995,6.023894
1,2010,6.006312
1,2025,5.988621
1,2040,5.970822
1,2055,5.952916
1,2070,5.934905
1,2085,5.91679
1,2100,5.898575
1,2115,5.88026
1,2130,5.861846
1,2145,5.843337
1,2160,5.824734
1,2175,5.806039
1,2190,5.787253
1,2205,5.768379
1,2220,5.749418
1,2235,5.730373
1,2250,5.711246
1,2265,5.692037
1,2280,5.67275
1,2295,5.653387
1,2310,5.633949
1,2325,5.614438
1,2340,5.594856
1,2355,5.575206
1,2370,5.55549
1,2385,5.535708
1,2400,5.515864
1,2415,5.495959
1,2430,5.475996
1,2445,5.455976
1,2460,5.435902
1,2475,5.415775
1,2490,5.395597
1,2505,5.375371
1,2520,5.355097
1,2535,5.33478
1,2550,5.314419
1,2565,5.294018
1,2580,5.273578
1,2595,5.2531
1,2610,5.232588
1,2625,5.212043
1,2640,5.191466
1,2655,5.17086
1,2670,5.150227
1,2685,5.129568
1,2700,5.108885
1,2715,5.08818
1,2730,5.067455
1,2745,5.046711
1,2760,5.025951
1,2775,5.005176
1,2790,4.984388
1,2805,4.963589
1,2820,4.942779
1,2835,4.921962
1,2850,4.901138
1,2865,4.88031
1,2880,4.859478
1,2895,4.838645
1,2910,4.817813
1,2925,4.796982
1,2940,4.776154
1,2955,4.755331
1,2970,4.734514
1,2985,4.713706
1,3000,4.692906
1,3015,4.672117
1,3030,4.65134
1,3045,4.630578
1,3060,4.609829
1,3075,4.589097
1,3090,4.568384
1,3105,4.547689
1,3120,4.527014
1,3135,4.506361
1,3150,4.485732
1,3165,4.465126
1,3180,4.444545
1,3195,4.423992
1,3210,4.403466
1,3225,4.382969
1,3240,4.362503
1,3255,4.342067
1,3270,4.321664
1,3285,4.301295
1,3300,4.28096
1,3315,4.260661
1,3330,4.240398
1,3345,4.220173
1,3360,4.199987
1,3375,4.179841
1,3390,4.159735
1,3405,4.139671
1,3420,4.119649
1,3435,4.09967
1,3450,4.079736
1,3465,4.059847
1,3480,4.040004
1,3495,4.020208
1,3510,4.00046
1,3525,3.980759
1,3540,3.961108
1,3555,3.941507
1,3570,3.921957
1,3585,3.902458
1,3600,3.883011
1,3615,3.863617
1,3630,3.844276
1,3645,3.82499
1,3660,3.805758
1,3675,3.786582
1,3690,3.767461
1,3705,3.748397
1,3720,3.729391
1,3735,3.710442
1,3750,3.691551
1,3765,3.672719
1,3780,3.653947
1,3795,3.635234
1,3810,3.616581
1,3825,3.59799
1,3840,3.579459
1,3855,3.56099
1,3870,3.542583
1,3885,3.524239
1,3900,3.505958
1,3915,3.487739
1,3930,3.469585
1,3945,3.451494
1,3960,3.433468
1,3975,3.415507
1,3990,3.397611
1,4005,3.37978
1,4020,3.362014
1,4035,3.344315
1,4050,3.326682
1,4065,3.309115
1,4080,3.291615
1,4095,3.274182
1,4110,3.256816
1,4125,3.239517
1,4140,3.222286
1,4155,3.205123
1,4170,3.188028
1,4185,3.171001
1,4200,3.154043
1,4215,3.137153
1,4230,3.120332
1,4245,3.103579
1,4260,3.086895
1,4275,3.070281
1,4290,3.053735
1,4305,3.037259
1,4320,3.020853
1,4335,3.004515
1,4350,2.988247
1,4365,2.972049
1,4380,2.955921
1,4395,2.939862
1,4410,2.923873
1,4425,2.907953
1,4440,2.892104
1,4455,2.876324
1,4470,2.860614
1,4485,2.844974
1,4500,2.829404
1,4515,2.813904
1,4530,2.798474
1,4545,2.783113
1,4560,2.767822
1,4575,2.752601
1,4590,2.73745
1,4605,2.722368
1,4620,2.707356
1,4635,2.692414
1,4650,2.677541
1,4665,2.662738
1,4680,2.648004
1,4695,2.633339
1,4710,2.618743
1,4725,2.604217
1,4740,2.589759
1,4755,2.575371
1,4770,2.561051
1,4785,2.546801
1,4800,2.532618
1,4815,2.518504
1,4830,2.504459
1,4845,2.490482
1,4860,2.476573
1,4875,2.462732
1,4890,2.448959
1,4905,2.435253
1,4920,2.421616
1,4935,2.408045
1,4950,2.394542
1,4965,2.381106
1,4980,2.367737
1,4995,2.354434
1,5010,2.341199
1,5025,2.32803
1,5040,2.314927
1,5055,2.30189
1,5070,2.288919
1,5085,2.276014
1,5100,2.263174
1,5115,2.2504
1,5130,2.237691
1,5145,2.225047
1,5160,2.212468
1,5175,2.199954
1,5190,2.187503
1,5205,2.175117
1,5220,2.162796
1,5235,2.150538
1,5250,2.138343
1,5265,2.126212
1,5280,2.114145
1,5295,2.10214
1,5310,2.090198
1,5325,2.078318
1,5340,2.066501
1,5355,2.054746
1,5370,2.043053
1,5385,2.031421
1,5400,2.019851
1,5415,2.008343
1,5430,1.996895
1,5445,1.985508
1,5460,1.974182
1,5475,1.962916
1,5490,1.95171
1,5505,1.940564
1,5520,1.929477
1,5535,1.91845
1,5550,1.907482
1,5565,1.896573
1,5580,1.885723
1,5595,1.874931
1,5610,1.864198
1,5625,1.853522
1,5640,1.842904
1,5655,1.832344
1,5670,1.821841
1,5685,1.811395
1,5700,1.801006
1,5715,1.790673
1,5730,1.780397
1,5745,1.770177
1,5760,1.760013
1,5775,1.749904
1,5790,1.73985
1,5805,1.729852
1,5820,1.719909
1,5835,1.71002
1,5850,1.700185
1,5865,1.690405
1,5880,1.680678
1,5895,1.671005
1,5910,1.661386
1,5925,1.65182
1,5940,1.642307
1,5955,1.632846
1,5970,1.623438
1,5985,1.614082
1,6000,1.604777
1,6015,1.595525
1,6030,1.586324
1,6045,1.577174
1,6060,1.568076
1,6075,1.559028
1,6090,1.55003
1,6105,1.541083
1,6120,1.532185
1,6135,1.523338
1,6150,1.51454
1,6165,1.505791
1,6180,1.497092
1,6195,1.488441
1,6210,1.479838
1,6225,1.471284
1,6240,1.462779
1,6255,1.454321
1,6270,1.44591
1,6285,1.437547
1,6300,1.429231
1,6315,1.420962
1,6330,1.41274
1,6345,1.404564
1,6360,1.396434
1,6375,1.388351
1,6390,1.380313
1,6405,1.37232
1,6420,1.364373
1,6435,1.356471
1,6450,1.348614
1,6465,1.340801
1,6480,1.333032
1,6495,1.325308
1,6510,1.317628
1,6525,1.309991
1,6540,1.302398
1,6555,1.294847
1,6570,1.28734
1,6585,1.279876
1,6600,1.272454
1,6615,1.265075
1,6630,1.257737
1,6645,1.250442
1,6660,1.243188
1,6675,1.235976
1,6690,1.228804
1,6705,1.221674
1,6720,1.214585
1,6735,1.207536
1,6750,1.200527
1,6765,1.193559
1,6780,1.18663
1,6795,1.179742
1,6810,1.172892
1,6825,1.166082
1,6840,1.159311
1,6855,1.152579
1,6870,1.145886
1,6885,1.139231
1,6900,1.132614
1,6915,1.126035
1,6930,1.119494
1,6945,1.112991
1,6960,1.106525
1,6975,1.100096
1,6990,1.093704
1,7005,1.08735
1,7020,1.081031
1,7035,1.074749
1,7050,1.068503
1,7065,1.062294
1,7080,1.05612
1,7095,1.049981
1,7110,1.043878
1,7125,1.03781
1,7140,1.031778
1,7155,1.02578
1,7170,1.019816
1,7185,1.013888
1,7200,1.007993
1,7215,1.002132
1,7230,0.9963056
1,7245,0.9905125
1,7260,0.984753
1,7275,0.9790267
1,7290,0.9733336
1,7305,0.9676734
1,7320,0.962046
1,7335,0.9564511
1,7350,0.9508886
1,7365,0.9453583
1,7380,0.93986
1,7395,0.9343935
1,7410,0.9289588
1,7425,0.9235554
1,7440,0.9181834
1,7455,0.9128426
1,7470,0.9075327
1,7485,0.9022536
1,7500,0.8970051
1,7515,0.891787
1,7530,0.8865992
1,7545,0.8814415
1,7560,0.8763136
1,7575,0.8712156
1,7590,0.8661471
1,7605,0.8611081
1,7620,0.8560983
1,7635,0.8511176
1,7650,0.8461657
1,7665,0.8412427
1,7680,0.8363482
1,7695,0.8314822
1,7710,0.8266444
1,7725,0.8218347
1,7740,0.817053
1,7755,0.8122991
1,7770,0.8075728
1,7785,0.802874
1,7800,0.7982025
1,7815,0.7935581
1,7830,0.7889407
1,7845,0.7843502
1,7860,0.7797863
1,7875,0.775249
1,7890,0.7707381
1,7905,0.7662535
1,7920,0.7617949
1,7935,0.7573622
1,7950,0.7529554
1,7965,0.7485741
1,7980,0.7442184
1,7995,0.739888
1,8010,0.7355828
1,8025,0.7313027
1,8040,0.7270475
1,8055,0.7228171
1,8070,0.7186112
1,8085,0.7144299
1,8100,0.7102728
1,8115,0.7061401
1,8130,0.7020313
1,8145,0.6979465
1,8160,0.6938855
1,8175,0.6898481
1,8190,0.6858343
1,8205,0.6818438
1,8220,0.6778765
1,8235,0.6739324
1,8250,0.6700112
1,8265,0.6661129
1,8280,0.6622373
1,8295,0.6583843
1,8310,0.6545537
1,8325,0.6507454
1,8340,0.6469593
1,8355,0.6431953
1,8370,0.6394532
1,8385,0.6357328
1,8400,0.6320342
1,8415,0.6283572
1,8430,0.6247016
1,8445,0.6210672
1,8460,0.6174541
1,8475,0.613862
1,8490,0.6102908
1,8505,0.6067405
1,8520,0.6032108
1,8535,0.5997017
1,8550,0.5962131
1,8565,0.5927448
1,8580,0.5892967
1,8595,0.5858687
1,8610,0.5824607
1,8625,0.5790726
1,8640,0.5757042
1,8655,0.5723554
1,8670,0.5690262
1,8685,0.5657164
1,8700,0.5624259
1,8715,0.5591545
1,8730,0.5559022
1,8745,0.5526689
1,8760,0.5494545
1,8775,0.5462587
1,8790,0.5430816
1,8805,0.5399231
1,8820,0.5367829
1,8835,0.5336611
1,8850,0.5305574
1,8865,0.5274718
1,8880,0.5244043
1,8895,0.5213546
1,8910,0.5183227
1,8925,0.5153084
1,8940,0.5123118
1,8955,0.5093326
1,8970,0.5063708
1,8985,0.5034263
1,9000,0.5004988
1,9015,0.4975885
1,9030,0.4946952
1,9045,0.4918187
1,9060,0.488959
1,9075,0.486116
1,9090,0.4832895
1,9105,0.4804795
1,9120,0.4776859
1,9135,0.4749086
1,9150,0.4721475
1,9165,0.4694024
1,9180,0.4666734
1,9195,0.4639603
1,9210,0.461263
1,9225,0.4585814
1,9240,0.4559155
1,9255,0.4532651
