"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Plasma (Peripheral Venous Blood) [µmol/l]"
22,300,0.05654422
22,315,0.05651027
22,330,0.05652496
22,345,0.05658033
22,360,0.05667001
22,375,0.05678879
22,390,0.05693246
22,405,0.05709754
22,420,0.05728112
22,435,0.05748077
22,450,0.05769445
22,465,0.05792036
22,480,0.05815699
22,495,0.05840299
22,510,0.05865715
22,525,0.05891841
22,540,0.05918581
22,555,0.05945845
22,570,0.05973552
22,585,0.06001626
22,600,0.06029996
22,615,0.06058596
22,630,0.06087363
22,645,0.06116237
22,660,0.06145161
22,675,0.06174081
22,690,0.06202945
22,705,0.06231703
22,720,0.06260309
22,735,0.06288715
22,750,0.06316878
22,765,0.06344756
22,780,0.06372308
22,795,0.06399496
22,810,0.06426281
22,825,0.06452628
22,840,0.06478503
22,855,0.06503873
22,870,0.06528706
22,885,0.06552972
22,900,0.06576642
22,915,0.06599689
22,930,0.06622087
22,945,0.06643812
22,960,0.06664838
22,975,0.06685145
22,990,0.06704712
22,1005,0.06723518
22,1020,0.06741546
22,1035,0.06758778
22,1050,0.06775197
22,1065,0.0679079
22,1080,0.06805541
22,1095,0.06819439
22,1110,0.06832471
22,1125,0.06844627
22,1140,0.06855898
22,1155,0.06866275
22,1170,0.0687575
22,1185,0.06884316
22,1200,0.06891968
22,1215,0.06898702
22,1230,0.06904513
22,1245,0.06909399
22,1260,0.06913357
22,1275,0.06916386
22,1290,0.06918485
22,1305,0.06919656
22,1320,0.06919898
22,1335,0.06919213
22,1350,0.06917606
22,1365,0.06915076
22,1380,0.0691163
22,1395,0.06907272
22,1410,0.06902006
22,1425,0.06895837
22,1440,0.06888773
23,0,0
23,3,1.369337E-07
23,6,5.79774E-06
23,9,4.290796E-05
23,12,0.0001661002
23,15,0.0004529832
23,18,0.0009888551
23,21,0.001850674
23,24,0.003095526
23,27,0.004754432
23,30,0.00683062
23,33,0.00930135
23,36,0.01212196
23,39,0.01523133
23,42,0.01855787
23,45,0.02202526
23,48,0.02555755
23,51,0.02908321
23,54,0.03253807
23,57,0.03586727
23,60,0.03902622
23,63,0.04198064
23,66,0.04470626
23,69,0.04718795
23,72,0.04941868
23,75,0.05139836
23,78,0.05313254
23,81,0.05463133
23,84,0.05590824
23,87,0.05697918
23,90,0.05786162
23,93,0.05857382
23,96,0.05913422
23,99,0.05956091
23,102,0.05987126
23,105,0.06008163
23,108,0.06020714
23,111,0.0602616
23,114,0.06025739
23,117,0.06020552
23,120,0.0601156
23,135,0.05934748
23,150,0.05844942
23,165,0.05766468
23,180,0.05704616
23,195,0.05658198
23,210,0.05624617
23,225,0.05601446
23,240,0.05586747
23,255,0.05579013
23,270,0.05577068
23,285,0.05579972
23,300,0.05586965
23,315,0.05597427
23,330,0.05610842
23,345,0.05626785
23,360,0.05644901
23,375,0.05664897
23,390,0.05686523
23,405,0.05709571
23,420,0.05733867
23,435,0.05759261
23,450,0.05785625
23,465,0.0581285
23,480,0.05840839
23,495,0.0586951
23,510,0.05898786
23,525,0.05928602
23,540,0.05958898
23,555,0.05989617
23,570,0.0602071
23,585,0.06052127
23,600,0.06083825
23,615,0.06115761
23,630,0.06147893
23,645,0.06180183
23,660,0.06212593
23,675,0.06245086
23,690,0.06277628
23,705,0.06310183
23,720,0.06342718
23,735,0.063752
23,750,0.06407597
23,765,0.06439878
23,780,0.06472011
23,795,0.06503967
23,810,0.06535716
23,825,0.06567231
23,840,0.06598482
23,855,0.06629444
23,870,0.06660088
23,885,0.0669039
23,900,0.06720324
23,915,0.06749865
23,930,0.06778991
23,945,0.06807678
23,960,0.06835904
23,975,0.06863647
23,990,0.06890888
23,1005,0.06917605
23,1020,0.06943779
23,1035,0.06969393
23,1050,0.06994428
23,1065,0.07018868
23,1080,0.07042696
23,1095,0.07065897
23,1110,0.07088456
23,1125,0.07110358
23,1140,0.07131592
23,1155,0.07152144
23,1170,0.07172002
23,1185,0.07191155
23,1200,0.07209593
23,1215,0.07227307
23,1230,0.07244286
23,1245,0.07260523
23,1260,0.0727601
23,1275,0.0729074
23,1290,0.07304706
23,1305,0.07317904
23,1320,0.07330326
23,1335,0.0734197
23,1350,0.0735283
23,1365,0.07362905
23,1380,0.0737219
23,1395,0.07380684
23,1410,0.07388385
23,1425,0.07395292
23,1440,0.07401404
24,0,0
24,3,3.421227E-07
24,6,1.461248E-05
24,9,0.0001060861
24,12,0.0004046842
24,15,0.001097189
24,18,0.002394209
24,21,0.004487585
24,24,0.007515147
24,27,0.0115428
24,30,0.01656419
24,33,0.02251239
24,36,0.02927667
24,39,0.03671938
24,42,0.04469033
24,45,0.05303753
24,48,0.06161497
24,51,0.07028783
24,54,0.07893547
24,57,0.08745298
24,60,0.09575161
24,63,0.1037584
24,66,0.1114152
24,69,0.1186776
24,72,0.1255133
24,75,0.131901
24,78,0.1378285
24,81,0.1432914
24,84,0.1482921
24,87,0.1528383
24,90,0.156942
24,93,0.1606186
24,96,0.1638858
24,99,0.1667637
24,102,0.169273
24,105,0.1714358
24,108,0.173274
24,111,0.1748099
24,114,0.1760654
24,117,0.1770618
24,120,0.1778201
24,135,0.1787075
24,150,0.1762465
24,165,0.1719893
24,180,0.1669553
24,195,0.161755
24,210,0.156716
24,225,0.1519884
24,240,0.1476207
24,255,0.1436088
24,270,0.1399254
24,285,0.1365354
24,300,0.1334036
24,315,0.1304979
24,330,0.1277905
24,345,0.1252574
24,360,0.1228788
24,375,0.1206376
24,390,0.1185198
24,405,0.1165133
24,420,0.1146079
24,435,0.112795
24,450,0.1110671
24,465,0.1094178
24,480,0.1078415
24,495,0.1063334
24,510,0.104889
24,525,0.1035045
24,540,0.1021765
24,555,0.1009018
24,570,0.09967776
24,585,0.09850163
24,600,0.09737106
24,615,0.09628385
24,630,0.09523794
24,645,0.09423137
24,660,0.09326234
24,675,0.09232912
24,690,0.09143008
24,705,0.09056366
24,720,0.08972837
24,735,0.08892278
24,750,0.08814555
24,765,0.08739536
24,780,0.08667094
24,795,0.08597109
24,810,0.08529464
24,825,0.08464047
24,840,0.08400749
24,855,0.08339467
24,870,0.08280098
24,885,0.08222546
24,900,0.08166716
24,915,0.08112518
24,930,0.08059866
24,945,0.08008674
24,960,0.07958861
24,975,0.07910349
24,990,0.07863063
24,1005,0.07816931
24,1020,0.07771882
24,1035,0.07727848
24,1050,0.07684767
24,1065,0.07642574
24,1080,0.07601211
24,1095,0.07560621
24,1110,0.07520748
24,1125,0.0748154
24,1140,0.07442947
24,1155,0.0740492
24,1170,0.07367413
24,1185,0.07330382
24,1200,0.07293785
24,1215,0.07257581
24,1230,0.07221732
24,1245,0.07186203
24,1260,0.07150958
24,1275,0.07115964
24,1290,0.07081189
24,1305,0.07046605
24,1320,0.07012183
24,1335,0.06977896
24,1350,0.06943721
24,1365,0.06909631
24,1380,0.06875607
24,1395,0.06841625
24,1410,0.06807669
24,1425,0.06773717
24,1440,0.06739753
25,0,0
25,3,4.510069E-07
25,6,2.227468E-05
25,9,0.0001670456
25,12,0.0006252567
25,15,0.001641661
25,18,0.003477339
25,21,0.006375036
25,24,0.01053298
25,27,0.01608944
25,30,0.02311722
25,33,0.03162577
25,36,0.04156788
25,39,0.05284907
25,42,0.06533802
25,45,0.07887695
25,48,0.09329124
25,51,0.1083979
25,54,0.1240126
25,57,0.1399558
25,60,0.1560564
25,63,0.1721559
25,66,0.18811
25,69,0.20379
25,72,0.2190838
25,75,0.2338954
25,78,0.2481448
25,81,0.2617672
25,84,0.2747121
25,87,0.2869417
25,90,0.2984306
25,93,0.3091634
25,96,0.3191343
25,99,0.3283457
25,102,0.3368069
25,105,0.3445327
25,108,0.351543
25,111,0.3578618
25,114,0.3635158
25,117,0.3685341
25,120,0.3729477
25,135,0.3870744
25,150,0.3908647
25,165,0.3878025
25,180,0.3805704
25,195,0.3710654
25,210,0.3605455
25,225,0.3497997
25,240,0.3392945
25,255,0.3292849
25,270,0.3198917
25,285,0.3111537
25,300,0.3030613
25,315,0.2955781
25,330,0.2886543
25,345,0.2822351
25,360,0.2762662
25,375,0.2706963
25,390,0.2654788
25,405,0.2605724
25,420,0.255941
25,435,0.2515537
25,450,0.2473838
25,465,0.2434087
25,480,0.2396091
25,495,0.2359688
25,510,0.2324738
25,525,0.2291123
25,540,0.225874
25,555,0.2227502
25,570,0.2197333
25,585,0.2168165
25,600,0.213994
25,615,0.2112605
25,630,0.2086115
25,645,0.2060426
25,660,0.2035502
25,675,0.2011306
25,690,0.1987808
25,705,0.1964977
25,720,0.1942785
25,735,0.1921207
25,750,0.1900219
25,765,0.1879796
25,780,0.1859918
25,795,0.1840564
25,810,0.1821713
25,825,0.1803347
25,840,0.1785447
25,855,0.1767996
25,870,0.1750976
25,885,0.1734373
25,900,0.1718169
25,915,0.170235
25,930,0.1686901
25,945,0.1671807
25,960,0.1657056
25,975,0.1642633
25,990,0.1628527
25,1005,0.1614724
25,1020,0.1601212
25,1035,0.158798
25,1050,0.1575017
25,1065,0.1562311
25,1080,0.1549852
25,1095,0.1537629
25,1110,0.1525634
25,1125,0.1513855
25,1140,0.1502285
25,1155,0.1490914
25,1170,0.1479733
25,1185,0.1468734
25,1200,0.1457909
25,1215,0.1447251
25,1230,0.1436751
25,1245,0.1426402
25,1260,0.1416199
25,1275,0.1406133
25,1290,0.1396198
25,1305,0.1386389
25,1320,0.1376699
25,1335,0.1367123
25,1350,0.1357655
25,1365,0.1348289
25,1380,0.1339021
25,1395,0.1329846
25,1410,0.132076
25,1425,0.1311757
25,1440,0.1302833
26,0,0
26,3,3.871816E-07
26,6,1.974625E-05
26,9,0.0001571592
26,12,0.0006346116
26,15,0.0017919
26,18,0.004033066
26,21,0.007740827
26,24,0.01319488
26,27,0.02052426
26,30,0.02970226
26,33,0.04057256
26,36,0.05288906
26,39,0.06635587
26,42,0.08065989
26,45,0.09549373
26,48,0.1105712
26,51,0.125636
26,54,0.1404664
26,57,0.154876
26,60,0.1687134
26,63,0.1818595
26,66,0.1942253
26,69,0.2057483
26,72,0.216389
26,75,0.226128
26,78,0.2349623
26,81,0.2429032
26,84,0.2499724
26,87,0.256201
26,90,0.2616264
26,93,0.2662907
26,96,0.2702397
26,99,0.2735208
26,102,0.2761825
26,105,0.2782733
26,108,0.2798409
26,111,0.280932
26,114,0.2815914
26,117,0.281862
26,120,0.2817844
26,135,0.2774289
26,150,0.2690882
26,165,0.2592734
26,180,0.2494402
26,195,0.2403244
26,210,0.2322128
26,225,0.2251375
26,240,0.219005
26,255,0.2136742
26,270,0.2089998
26,285,0.2048519
26,300,0.2011233
26,315,0.1977295
26,330,0.1946053
26,345,0.1917013
26,360,0.1889804
26,375,0.1864145
26,390,0.1839821
26,405,0.1816666
26,420,0.1794553
26,435,0.1773377
26,450,0.1753056
26,465,0.1733521
26,480,0.1714714
26,495,0.1696585
26,510,0.1679093
26,525,0.1662199
26,540,0.1645871
26,555,0.1630079
26,570,0.1614795
26,585,0.1599994
26,600,0.1585655
26,615,0.1571756
26,630,0.1558277
26,645,0.15452
26,660,0.1532507
26,675,0.1520181
26,690,0.1508208
26,705,0.1496572
26,720,0.1485258
26,735,0.1474254
26,750,0.1463546
26,765,0.145312
26,780,0.1442966
26,795,0.1433071
26,810,0.1423423
26,825,0.1414012
26,840,0.1404828
26,855,0.1395859
26,870,0.1387095
26,885,0.1378528
26,900,0.1370148
26,915,0.1361946
26,930,0.1353912
26,945,0.1346039
26,960,0.1338318
26,975,0.1330742
26,990,0.1323302
26,1005,0.1315991
26,1020,0.1308803
26,1035,0.1301729
26,1050,0.1294764
26,1065,0.1287901
26,1080,0.1281133
26,1095,0.1274455
26,1110,0.1267861
26,1125,0.1261346
26,1140,0.1254903
26,1155,0.1248528
26,1170,0.1242216
26,1185,0.1235962
26,1200,0.1229762
26,1215,0.122361
26,1230,0.1217504
26,1245,0.1211439
26,1260,0.1205411
26,1275,0.1199416
26,1290,0.1193452
26,1305,0.1187514
26,1320,0.11816
26,1335,0.1175707
26,1350,0.1169831
26,1365,0.116397
26,1380,0.1158122
26,1395,0.1152283
26,1410,0.1146453
26,1425,0.1140628
26,1440,0.1134807
27,0,0
27,3,1.536209E-06
27,6,6.493885E-05
27,9,0.0004626503
27,12,0.001690163
27,15,0.004323016
27,18,0.008849476
27,21,0.01556149
27,24,0.02451609
27,27,0.0355472
27,30,0.04830773
27,33,0.06232686
27,36,0.07706971
27,39,0.09199207
27,42,0.1065852
27,45,0.1204082
27,48,0.133107
27,51,0.1444232
27,54,0.1541922
27,57,0.1623361
27,60,0.1688513
27,63,0.1737944
27,66,0.1772681
27,69,0.1794064
27,72,0.1803633
27,75,0.1803015
27,78,0.1793845
27,81,0.1777696
27,84,0.1756039
27,87,0.1730206
27,90,0.1701381
27,93,0.1670585
27,96,0.1638685
27,99,0.1606398
27,102,0.1574305
27,105,0.1542862
27,108,0.1512417
27,111,0.1483226
27,114,0.1455465
27,117,0.1429244
27,120,0.1404622
27,135,0.1305022
27,150,0.1238578
27,165,0.1194999
27,180,0.1165806
27,195,0.1145398
27,210,0.1130422
27,225,0.1118965
27,240,0.110994
27,255,0.1102718
27,270,0.1096917
27,285,0.1092283
27,300,0.1088638
27,315,0.1085847
27,330,0.1083802
27,345,0.1082412
27,360,0.1081603
27,375,0.1081307
27,390,0.1081468
27,405,0.1082035
27,420,0.1082964
27,435,0.1084213
27,450,0.1085746
27,465,0.1087531
27,480,0.1089537
27,495,0.1091737
27,510,0.1094105
27,525,0.1096618
27,540,0.1099254
27,555,0.1101992
27,570,0.1104814
27,585,0.1107701
27,600,0.1110637
27,615,0.1113606
27,630,0.1116592
27,645,0.1119583
27,660,0.1122563
27,675,0.1125522
27,690,0.1128446
27,705,0.1131326
27,720,0.1134149
27,735,0.1136906
27,750,0.1139588
27,765,0.1142185
27,780,0.1144689
27,795,0.1147093
27,810,0.1149388
27,825,0.1151569
27,840,0.1153627
27,855,0.1155558
27,870,0.1157356
27,885,0.1159015
27,900,0.116053
27,915,0.1161897
27,930,0.1163113
27,945,0.1164172
27,960,0.1165072
27,975,0.116581
27,990,0.1166383
27,1005,0.1166789
27,1020,0.1167025
27,1035,0.116709
27,1050,0.1166982
27,1065,0.11667
27,1080,0.1166243
27,1095,0.116561
27,1110,0.1164801
27,1125,0.1163815
27,1140,0.1162653
27,1155,0.1161315
27,1170,0.11598
27,1185,0.115811
27,1200,0.1156246
27,1215,0.1154208
27,1230,0.1151997
27,1245,0.1149616
27,1260,0.1147064
27,1275,0.1144345
27,1290,0.1141459
27,1305,0.1138409
27,1320,0.1135197
27,1335,0.1131824
27,1350,0.1128293
27,1365,0.1124607
27,1380,0.1120767
27,1395,0.1116776
27,1410,0.1112638
27,1425,0.1108354
27,1440,0.1103928
28,0,0
28,3,1.346169E-07
28,6,5.719581E-06
28,9,4.134306E-05
28,12,0.000155969
28,15,0.0004170976
28,18,0.000898949
28,21,0.001670085
28,24,0.002783994
28,27,0.004273725
28,30,0.006149997
28,33,0.008402027
28,36,0.01100009
28,39,0.01389924
28,42,0.01704352
28,45,0.02037019
28,48,0.02381367
28,51,0.02730899
28,54,0.03079457
28,57,0.03421439
28,60,0.03751935
28,63,0.04066819
28,66,0.04362772
28,69,0.04637277
28,72,0.04888576
28,75,0.051156
28,78,0.05317903
28,81,0.05495565
28,84,0.05649112
28,87,0.05779432
28,90,0.05887693
28,93,0.05975271
28,96,0.06043686
28,99,0.06094548
28,102,0.06129504
28,105,0.061502
28,108,0.06158252
28,111,0.06155213
28,114,0.06142556
28,117,0.06121663
28,120,0.06093811
28,135,0.05887253
28,150,0.05637403
28,165,0.05397044
28,180,0.05185509
28,195,0.0500575
28,210,0.04854393
28,225,0.04726515
28,240,0.04617495
28,255,0.04523538
28,270,0.04441675
28,285,0.0436963
28,300,0.04305655
28,315,0.04248405
28,330,0.04196835
28,345,0.04150124
28,360,0.04107622
28,375,0.04068809
28,390,0.04033263
28,405,0.04000641
28,420,0.03970657
28,435,0.03943072
28,450,0.03917682
28,465,0.03894313
28,480,0.03872813
28,495,0.03853047
28,510,0.03834895
28,525,0.0381825
28,540,0.03803011
28,555,0.03789087
28,570,0.03776395
28,585,0.03764854
28,600,0.03754389
28,615,0.03744931
28,630,0.03736412
28,645,0.03728767
28,660,0.03721936
28,675,0.03715859
28,690,0.0371048
28,705,0.03705746
28,720,0.03701603
28,735,0.03698001
28,750,0.03694893
28,765,0.03692231
28,780,0.0368997
28,795,0.03688068
28,810,0.03686482
28,825,0.03685174
28,840,0.03684104
28,855,0.03683235
28,870,0.03682532
28,885,0.03681961
28,900,0.03681489
28,915,0.03681086
28,930,0.03680721
28,945,0.03680365
28,960,0.03679992
28,975,0.03679575
28,990,0.03679091
28,1005,0.03678514
28,1020,0.03677825
28,1035,0.03676999
28,1050,0.03676019
28,1065,0.03674865
28,1080,0.03673519
28,1095,0.03671965
28,1110,0.03670187
28,1125,0.03668169
28,1140,0.03665899
28,1155,0.03663363
28,1170,0.0366055
28,1185,0.03657449
28,1200,0.03654049
28,1215,0.0365034
28,1230,0.03646316
28,1245,0.03641967
28,1260,0.03637287
28,1275,0.03632269
28,1290,0.03626908
28,1305,0.036212
28,1320,0.03615139
28,1335,0.03608722
28,1350,0.03601947
28,1365,0.03594811
28,1380,0.03587312
28,1395,0.03579448
28,1410,0.0357122
28,1425,0.03562627
28,1440,0.03553668
29,0,0
29,3,8.664431E-07
29,6,2.947753E-05
29,9,0.0001882298
29,12,0.0006522982
29,15,0.001633258
29,18,0.003334535
29,21,0.00591696
29,24,0.009479966
29,27,0.01405585
29,30,0.01961311
29,33,0.02606553
29,36,0.03328389
29,39,0.04110898
29,42,0.04936445
29,45,0.05786845
29,48,0.06644361
29,51,0.07492495
29,54,0.08316559
29,57,0.09104051
29,60,0.09844843
29,63,0.1053121
29,66,0.1115775
29,69,0.1172117
29,72,0.1222009
29,75,0.1265478
29,78,0.1302682
29,81,0.1333891
29,84,0.1359454
29,87,0.137978
29,90,0.1395317
29,93,0.1406532
29,96,0.1413898
29,99,0.1417882
29,102,0.1418936
29,105,0.1417488
29,108,0.141394
29,111,0.1408662
29,114,0.1401989
29,117,0.1394226
29,120,0.138564
29,135,0.1337568
29,150,0.1292551
29,165,0.1257268
29,180,0.1232096
29,195,0.1215164
29,210,0.1204293
29,225,0.1197676
29,240,0.1194002
29,255,0.1192373
29,270,0.1192193
29,285,0.1193069
29,300,0.1194738
29,315,0.1197026
29,330,0.1199809
29,345,0.1203002
29,360,0.1206541
29,375,0.1210377
29,390,0.1214472
29,405,0.1218796
29,420,0.1223322
29,435,0.1228029
29,450,0.1232897
29,465,0.1237909
29,480,0.124305
29,495,0.1248305
29,510,0.1253663
29,525,0.125911
29,540,0.1264635
29,555,0.1270229
29,570,0.127588
29,585,0.1281579
29,600,0.1287318
29,615,0.1293086
29,630,0.1298877
29,645,0.1304682
29,660,0.1310493
29,675,0.1316302
29,690,0.1322103
29,705,0.1327887
29,720,0.133365
29,735,0.1339383
29,750,0.134508
29,765,0.1350736
29,780,0.1356344
29,795,0.1361898
29,810,0.1367393
29,825,0.1372822
29,840,0.1378182
29,855,0.1383466
29,870,0.138867
29,885,0.1393789
29,900,0.1398819
29,915,0.1403754
29,930,0.1408591
29,945,0.1413325
29,960,0.1417953
29,975,0.1422471
29,990,0.1426874
29,1005,0.143116
29,1020,0.1435326
29,1035,0.1439368
29,1050,0.1443283
29,1065,0.1447068
29,1080,0.145072
29,1095,0.1454238
29,1110,0.1457619
29,1125,0.146086
29,1140,0.146396
29,1155,0.1466915
29,1170,0.1469726
29,1185,0.1472389
29,1200,0.1474904
29,1215,0.1477269
29,1230,0.1479482
29,1245,0.1481544
29,1260,0.1483451
29,1275,0.1485205
29,1290,0.1486803
29,1305,0.1488246
29,1320,0.1489533
29,1335,0.1490663
29,1350,0.1491636
29,1365,0.1492452
29,1380,0.1493111
29,1395,0.1493613
29,1410,0.1493958
29,1425,0.1494146
29,1440,0.1494177
30,0,0
30,3,1.875512E-07
30,6,9.068865E-06
30,9,6.751078E-05
30,12,0.000254441
30,15,0.0006752758
30,18,0.001445456
30,21,0.002674959
30,24,0.004457095
30,27,0.006861875
30,30,0.009933016
30,33,0.01368772
30,36,0.01811829
30,39,0.02319483
30,42,0.02886868
30,45,0.03507622
30,48,0.04174257
30,51,0.04878531
30,54,0.05611775
30,57,0.06365202
30,60,0.07130153
30,63,0.0789832
30,66,0.08661908
30,69,0.09413768
30,72,0.1014748
30,75,0.1085742
30,78,0.1153877
30,81,0.1218754
30,84,0.1280049
30,87,0.133752
30,90,0.139099
30,93,0.144035
30,96,0.1485549
30,99,0.1526587
30,102,0.156351
30,105,0.1596404
30,108,0.1625386
30,111,0.16506
30,114,0.1672211
30,117,0.1690401
30,120,0.1705363
30,135,0.1738878
30,150,0.1721764
30,165,0.1675435
30,180,0.1615568
30,195,0.1552289
30,210,0.1491371
30,225,0.1435558
30,240,0.1385713
30,255,0.1341663
30,270,0.1302767
30,285,0.1268236
30,300,0.1237318
30,315,0.1209362
30,330,0.1183842
30,345,0.1160343
30,360,0.1138548
30,375,0.1118212
30,390,0.1099149
30,405,0.1081214
30,420,0.106429
30,435,0.1048288
30,450,0.1033129
30,465,0.1018752
30,480,0.1005101
30,495,0.0992129
30,510,0.09797932
30,525,0.09680559
30,540,0.09568825
30,555,0.09462412
30,570,0.09361028
30,585,0.09264401
30,600,0.09172276
30,615,0.09084415
30,630,0.0900059
30,645,0.0892059
30,660,0.08844211
30,675,0.08771262
30,690,0.08701561
30,705,0.08634932
30,720,0.0857121
30,735,0.08510234
30,750,0.08451853
30,765,0.08395921
30,780,0.08342297
30,795,0.08290847
30,810,0.08241443
30,825,0.08193962
30,840,0.08148284
30,855,0.08104296
30,870,0.0806189
30,885,0.0802096
30,900,0.07981406
30,915,0.07943133
30,930,0.07906046
30,945,0.07870059
30,960,0.07835086
30,975,0.07801046
30,990,0.07767862
30,1005,0.0773546
30,1020,0.07703767
30,1035,0.07672717
30,1050,0.07642245
30,1065,0.0761229
30,1080,0.07582792
30,1095,0.07553694
30,1110,0.07524946
30,1125,0.07496494
30,1140,0.07468292
30,1155,0.07440294
30,1170,0.07412456
30,1185,0.07384738
30,1200,0.07357101
30,1215,0.07329509
30,1230,0.07301927
30,1245,0.07274323
30,1260,0.07246667
30,1275,0.07218931
30,1290,0.07191088
30,1305,0.07163113
30,1320,0.07134984
30,1335,0.07106677
30,1350,0.07078176
30,1365,0.07049461
30,1380,0.07020514
30,1395,0.06991322
30,1410,0.06961869
30,1425,0.06932144
30,1440,0.06902135
31,0,0
31,3,1.740918E-07
31,6,7.278352E-06
31,9,5.478197E-05
31,12,0.0002148991
31,15,0.0005886809
31,18,0.001281506
31,21,0.002379513
31,24,0.00393454
31,27,0.005958333
31,30,0.008424188
31,33,0.01127368
31,36,0.01442622
31,39,0.01778922
31,42,0.0212672
31,45,0.02476922
31,48,0.0282141
31,51,0.03153354
31,54,0.03467357
31,57,0.03759449
31,60,0.04027002
31,63,0.04268579
31,66,0.04483757
31,69,0.0467294
31,72,0.04837176
31,75,0.04977992
31,78,0.05097236
31,81,0.05196954
31,84,0.05279272
31,87,0.05346312
31,90,0.05400124
31,93,0.0544263
31,96,0.05475597
31,99,0.0550061
31,102,0.05519071
31,105,0.05532197
31,108,0.05541028
31,111,0.05546442
31,114,0.05549169
31,117,0.05549807
31,120,0.05548844
31,135,0.05531071
31,150,0.05506141
31,165,0.0548071
31,180,0.05455773
31,195,0.05431426
31,210,0.05407881
31,225,0.0538548
31,240,0.0536458
31,255,0.05345472
31,270,0.05328359
31,285,0.05313357
31,300,0.05300511
31,315,0.0528981
31,330,0.05281205
31,345,0.05274618
31,360,0.05269954
31,375,0.05267106
31,390,0.05265964
31,405,0.05266416
31,420,0.05268349
31,435,0.05271657
31,450,0.05276234
31,465,0.05281981
31,480,0.05288804
31,495,0.05296613
31,510,0.05305323
31,525,0.05314855
31,540,0.05325131
31,555,0.05336083
31,570,0.05347641
31,585,0.05359742
31,600,0.05372325
31,615,0.05385333
31,630,0.0539871
31,645,0.05412403
31,660,0.05426364
31,675,0.05440543
31,690,0.05454896
31,705,0.05469377
31,720,0.05483946
31,735,0.05498561
31,750,0.05513182
31,765,0.05527774
31,780,0.05542299
31,795,0.05556723
31,810,0.05571014
31,825,0.05585138
31,840,0.05599064
31,855,0.05612765
31,870,0.0562621
31,885,0.05639373
31,900,0.05652227
31,915,0.05664748
31,930,0.05676913
31,945,0.05688696
31,960,0.05700079
31,975,0.05711038
31,990,0.05721556
31,1005,0.05731612
31,1020,0.05741189
31,1035,0.05750272
31,1050,0.05758843
31,1065,0.05766888
31,1080,0.05774393
31,1095,0.05781344
31,1110,0.05787731
31,1125,0.05793541
31,1140,0.05798763
31,1155,0.05803389
31,1170,0.0580741
31,1185,0.05810817
31,1200,0.05813603
31,1215,0.05815762
31,1230,0.05817288
31,1245,0.05818176
31,1260,0.05818422
31,1275,0.05818022
31,1290,0.05816973
31,1305,0.05815273
31,1320,0.0581292
31,1335,0.05809914
31,1350,0.05806252
31,1365,0.05801937
31,1380,0.05796968
31,1395,0.05791347
31,1410,0.05785075
31,1425,0.05778154
31,1440,0.05770588
32,0,0
32,3,1.018426E-07
32,6,4.706221E-06
32,9,3.420598E-05
32,12,0.0001280915
32,15,0.0003407111
32,18,0.0007341591
32,21,0.001370838
32,24,0.002307363
32,27,0.003590229
32,30,0.005253133
32,33,0.007315799
32,36,0.009783897
32,39,0.01264986
32,42,0.0158943
32,45,0.01948785
32,48,0.02339315
32,51,0.02756696
32,54,0.03196209
32,57,0.03652931
32,60,0.04121893
32,63,0.0459822
32,66,0.05077248
32,69,0.05554605
32,72,0.06026282
32,75,0.0648867
32,78,0.06938592
32,81,0.07373305
32,84,0.07790503
32,87,0.081883
32,90,0.08565206
32,93,0.08920108
32,96,0.09252229
32,99,0.09561109
32,102,0.09846558
32,105,0.1010863
32,108,0.103476
32,111,0.1056391
32,114,0.1075815
32,117,0.1093106
32,120,0.1108345
32,135,0.1157099
32,150,0.1169456
32,165,0.1157542
32,180,0.1131285
32,195,0.1097886
32,210,0.1062061
32,225,0.1026591
32,240,0.09929221
32,255,0.09616625
32,270,0.09329452
32,285,0.09066619
32,300,0.08826013
32,315,0.08605236
32,330,0.0840197
32,345,0.0821413
32,360,0.08039904
32,375,0.07877748
32,390,0.07726351
32,405,0.07584605
32,420,0.07451573
32,435,0.07326452
32,450,0.0720856
32,465,0.07097305
32,480,0.06992175
32,495,0.06892721
32,510,0.06798547
32,525,0.06709304
32,540,0.06624676
32,555,0.06544381
32,570,0.06468163
32,585,0.06395786
32,600,0.06327035
32,615,0.06261707
32,630,0.06199618
32,645,0.06140595
32,660,0.06084472
32,675,0.06031094
32,690,0.05980318
32,705,0.05932003
32,720,0.05886017
32,735,0.05842235
32,750,0.05800536
32,765,0.05760805
32,780,0.05722933
32,795,0.05686812
32,810,0.05652342
32,825,0.05619426
32,840,0.0558797
32,855,0.05557884
32,870,0.05529083
32,885,0.05501483
32,900,0.05475005
32,915,0.05449573
32,930,0.05425113
32,945,0.05401555
32,960,0.05378833
32,975,0.05356881
32,990,0.05335638
32,1005,0.05315043
32,1020,0.05295042
32,1035,0.05275579
32,1050,0.05256603
32,1065,0.05238064
32,1080,0.05219916
32,1095,0.05202112
32,1110,0.05184611
32,1125,0.05167371
32,1140,0.05150354
32,1155,0.05133522
32,1170,0.05116842
32,1185,0.05100279
32,1200,0.05083803
32,1215,0.05067385
32,1230,0.05050994
32,1245,0.05034607
32,1260,0.05018197
32,1275,0.05001742
32,1290,0.0498522
32,1305,0.04968609
32,1320,0.04951892
32,1335,0.0493505
32,1350,0.04918067
32,1365,0.04900927
32,1380,0.04883617
32,1395,0.04866122
