"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Gabapentin|Plasma (Peripheral Venous Blood) [µmol/l]"
24,12,0.2763133
24,15,0.5372764
24,18,0.8925928
24,21,1.335918
24,24,1.856789
24,27,2.442584
24,30,3.079887
24,33,3.75537
24,36,4.4563
24,39,5.170805
24,42,5.887983
24,45,6.59797
24,48,7.292011
24,51,7.962548
24,54,8.603332
24,57,9.209489
24,60,9.777535
24,63,10.3053
24,66,10.79178
24,69,11.23697
24,72,11.64163
24,75,12.00716
24,78,12.33534
24,81,12.62825
24,84,12.88812
24,87,13.11722
24,90,13.31781
24,93,13.49208
24,96,13.64215
24,99,13.77002
24,102,13.8776
24,105,13.96669
24,108,14.03898
24,111,14.09606
24,114,14.13944
24,117,14.1705
24,120,14.19053
24,135,14.16444
24,150,14.0073
24,165,13.79172
24,180,13.5562
24,195,13.3182
24,210,13.08434
24,225,12.85646
24,240,12.63454
24,255,12.41806
24,270,12.20644
24,285,11.99919
24,300,11.79595
24,315,11.59649
24,330,11.40062
24,345,11.20824
24,360,11.01924
24,375,10.83358
24,390,10.65119
24,405,10.47204
24,420,10.29609
24,435,10.12328
24,450,9.953592
24,465,9.78697
24,480,9.623373
24,495,9.462757
24,510,9.305076
24,525,9.150282
24,540,8.998329
24,555,8.84917
24,570,8.702755
24,585,8.559037
24,600,8.417968
24,615,8.279499
24,630,8.143583
24,645,8.010173
24,660,7.879222
24,675,7.750683
24,690,7.624512
24,705,7.500662
24,720,7.379089
24,735,7.25975
24,750,7.142601
24,765,7.027601
24,780,6.914706
24,795,6.803876
24,810,6.69507
24,825,6.58825
24,840,6.483375
24,855,6.380408
24,870,6.279311
24,885,6.180047
24,900,6.08258
24,915,5.986874
24,930,5.892895
24,945,5.800609
24,960,5.709981
24,975,5.62098
24,990,5.533572
24,1005,5.447726
24,1020,5.363411
24,1035,5.280597
24,1050,5.199255
24,1065,5.119353
24,1080,5.040864
24,1095,4.963761
24,1110,4.888015
24,1125,4.8136
24,1140,4.740489
24,1155,4.668655
24,1170,4.598075
24,1185,4.528723
24,1200,4.460574
24,1215,4.393605
24,1230,4.327793
24,1245,4.263114
24,1260,4.199547
24,1275,4.137069
24,1290,4.075659
24,1305,4.015296
24,1320,3.955958
24,1335,3.897626
24,1350,3.840281
24,1365,3.783903
24,1380,3.728472
24,1395,3.673971
24,1410,3.620381
24,1425,3.567684
24,1440,3.515864
24,1455,3.464902
24,1470,3.414783
24,1485,3.365489
24,1500,3.317006
24,1515,3.269317
24,1530,3.222407
24,1545,3.17626
24,1560,3.130864
24,1575,3.086202
24,1590,3.042261
24,1605,2.999027
24,1620,2.956487
24,1635,2.914628
24,1650,2.873435
24,1665,2.832899
24,1680,2.793004
24,1695,2.753741
24,1710,2.715096
24,1725,2.677058
24,1740,2.639616
24,1755,2.602758
24,1770,2.566474
24,1785,2.530754
24,1800,2.495586
24,1815,2.460962
24,1830,2.426869
24,1845,2.3933
24,1860,2.360244
24,1875,2.327692
24,1890,2.295635
24,1905,2.264064
24,1920,2.23297
24,1935,2.202345
24,1950,2.172179
24,1965,2.142466
24,1980,2.113197
24,1995,2.084364
24,2010,2.05596
24,2025,2.027976
24,2040,2.000406
24,2055,1.973242
24,2070,1.946477
24,2085,1.920104
24,2100,1.894117
24,2115,1.868508
24,2130,1.843272
24,2145,1.818402
24,2160,1.793892
24,2175,1.769735
24,2190,1.745925
24,2205,1.722458
24,2220,1.699326
24,2235,1.676525
24,2250,1.654048
24,2265,1.631891
24,2280,1.610048
24,2295,1.588514
24,2310,1.567284
24,2325,1.546353
24,2340,1.525716
24,2355,1.505368
24,2370,1.485305
24,2385,1.465522
24,2400,1.446015
24,2415,1.426778
24,2430,1.407809
24,2445,1.389101
24,2460,1.370653
24,2475,1.352458
24,2490,1.334514
24,2505,1.316817
24,2520,1.299362
24,2535,1.282146
24,2550,1.265165
24,2565,1.248415
24,2580,1.231894
24,2595,1.215597
24,2610,1.199521
24,2625,1.183663
24,2640,1.168019
24,2655,1.152586
24,2670,1.137362
24,2685,1.122342
24,2700,1.107524
24,2715,1.092905
24,2730,1.078482
24,2745,1.064252
24,2760,1.050213
24,2775,1.03636
24,2790,1.022692
24,2805,1.009207
24,2820,0.9959
24,2835,0.9827703
24,2850,0.9698148
24,2865,0.9570311
24,2880,0.9444165
24,2895,0.9319687
24,2910,0.9196855
24,2925,0.9075643
24,2940,0.895603
24,2955,0.8837993
24,2970,0.8721509
24,2985,0.8606557
24,3000,0.8493115
24,3015,0.8381163
24,3030,0.8270679
24,3045,0.8161644
24,3060,0.8054037
24,3075,0.7947839
24,3090,0.784303
24,3105,0.7739591
24,3120,0.7637504
24,3135,0.753675
24,3150,0.743731
24,3165,0.7339168
24,3180,0.7242305
24,3195,0.7146704
24,3210,0.7052349
24,3225,0.6959221
24,3240,0.6867306
24,3255,0.6776587
24,3270,0.6687047
24,3285,0.6598671
24,3300,0.6511443
24,3315,0.6425349
24,3330,0.6340373
24,3345,0.62565
24,3360,0.6173716
24,3375,0.6092007
24,3390,0.6011358
24,3405,0.5931755
24,3420,0.5853184
24,3435,0.5775633
24,3450,0.5699088
24,3465,0.5623536
24,3480,0.5548962
24,3495,0.5475356
24,3510,0.5402704
24,3525,0.5330995
24,3540,0.5260214
24,3555,0.5190352
24,3570,0.5121395
24,3585,0.5053332
24,3600,0.4986153
24,3615,0.4919844
24,3630,0.4854395
24,3645,0.4789795
24,3660,0.4726033
24,3675,0.4663099
24,3690,0.4600981
24,3705,0.4539669
24,3720,0.4479153
24,3735,0.4419422
24,3750,0.4360467
24,3765,0.4302278
24,3780,0.4244845
24,3795,0.4188158
24,3810,0.4132207
24,3825,0.4076985
24,3840,0.402248
24,3855,0.3968684
24,3870,0.3915588
24,3885,0.3863183
24,3900,0.381146
24,3915,0.3760411
24,3930,0.3710027
24,3945,0.3660299
24,3960,0.361122
24,3975,0.3562781
24,3990,0.3514973
24,4005,0.346779
24,4020,0.3421222
24,4035,0.3375263
24,4050,0.3329903
24,4065,0.3285137
24,4080,0.3240956
24,4095,0.3197353
24,4110,0.3154321
24,4125,0.3111852
24,4140,0.3069939
24,4155,0.3028575
24,4170,0.2987754
24,4185,0.2947468
24,4200,0.290771
24,4215,0.2868474
24,4230,0.2829754
24,4245,0.2791542
24,4260,0.2753832
24,4275,0.2716618
24,4290,0.2679894
24,4305,0.2643653
24,4320,0.260789
24,4335,0.2572598
24,4350,0.2537771
24,4365,0.2503403
24,4380,0.2469488
24,4395,0.2436021
24,4410,0.2402997
24,4425,0.2370408
24,4440,0.2338251
24,4455,0.2306519
24,4470,0.2275206
24,4485,0.2244309
24,4500,0.2213821
24,4515,0.2183736
24,4530,0.2154051
24,4545,0.212476
24,4560,0.2095857
24,4575,0.2067338
24,4590,0.2039198
24,4605,0.2011433
24,4620,0.1984036
24,4635,0.1957005
24,4650,0.1930333
24,4665,0.1904016
24,4680,0.187805
24,4695,0.1852431
24,4710,0.1827153
24,4725,0.1802213
24,4740,0.1777606
24,4755,0.1753328
24,4770,0.1729374
24,4785,0.1705741
24,4800,0.1682424
24,4815,0.1659419
24,4830,0.1636723
24,4845,0.1614331
24,4860,0.1592239
24,4875,0.1570443
24,4890,0.1548941
24,4905,0.1527727
24,4920,0.1506798
24,4935,0.148615
24,4950,0.146578
24,4965,0.1445684
24,4980,0.1425859
24,4995,0.1406301
24,5010,0.1387007
24,5025,0.1367973
24,5040,0.1349196
24,5055,0.1330672
24,5070,0.1312398
24,5085,0.1294371
24,5100,0.1276588
24,5115,0.1259045
24,5130,0.124174
24,5145,0.1224669
24,5160,0.1207829
24,5175,0.1191218
24,5190,0.1174831
24,5205,0.1158667
24,5220,0.1142722
24,5235,0.1126994
24,5250,0.1111479
24,5265,0.1096175
24,5280,0.1081079
24,5295,0.1066189
24,5310,0.1051501
24,5325,0.1037013
24,5340,0.1022722
24,5355,0.1008626
24,5370,0.0994722
24,5385,0.09810077
24,5400,0.09674804
24,5415,0.09541377
24,5430,0.09409773
24,5445,0.09279965
24,5460,0.09151931
24,5475,0.09025647
24,5490,0.08901091
24,5505,0.08778238
24,5520,0.08657067
24,5535,0.08537555
24,5550,0.0841968
24,5565,0.0830342
24,5580,0.08188754
24,5595,0.0807566
24,5610,0.07964117
24,5625,0.07854106
24,5640,0.07745604
24,5655,0.07638593
24,5670,0.07533051
24,5685,0.07428961
24,5700,0.07326301
24,5715,0.07225053
24,5730,0.07125198
24,5745,0.07026718
24,5760,0.06929593
24,5775,0.06833805
24,5790,0.06739338
24,5805,0.06646172
24,5820,0.06554291
24,5835,0.06463676
24,5850,0.06374311
24,5865,0.0628618
24,5880,0.06199265
24,5895,0.0611355
24,5910,0.06029019
24,5925,0.05945655
24,5940,0.05863444
24,5955,0.05782369
24,5970,0.05702415
24,5985,0.05623567
24,6000,0.0554581
25,0,0
25,3,0.001462787
25,6,0.02816379
25,9,0.1220066
25,12,0.3106962
25,15,0.6037698
25,18,0.9965367
25,21,1.475142
25,24,2.021015
25,27,2.614151
25,30,3.235192
25,33,3.866619
25,36,4.493289
25,39,5.102589
25,42,5.684359
25,45,6.230706
25,48,6.735813
25,51,7.195724
25,54,7.60813
25,57,7.972165
25,60,8.2882
25,63,8.557637
25,66,8.782692
25,69,8.966209
25,72,9.111483
25,75,9.222082
25,78,9.30171
25,81,9.354075
25,84,9.382795
25,87,9.391319
25,90,9.382875
25,93,9.360435
25,96,9.326691
25,99,9.284042
25,102,9.234604
25,105,9.180208
25,108,9.122417
25,111,9.062544
25,114,9.001666
25,117,8.940653
25,120,8.880185
25,135,8.599574
25,150,8.364919
25,165,8.16765
25,180,7.993844
25,195,7.833653
25,210,7.681499
25,225,7.534535
25,240,7.391393
25,255,7.25144
25,270,7.114392
25,285,6.980127
25,300,6.848595
25,315,6.719771
25,330,6.593642
25,345,6.470193
25,360,6.349405
25,375,6.231256
25,390,6.115718
25,405,6.002758
25,420,5.892339
25,435,5.78442
25,450,5.678961
25,465,5.575915
25,480,5.475237
25,495,5.376879
25,510,5.280791
25,525,5.186927
25,540,5.095236
25,555,5.00567
25,570,4.91818
25,585,4.832716
25,600,4.749232
25,615,4.66768
25,630,4.588012
25,645,4.510183
25,660,4.434146
25,675,4.359859
25,690,4.287275
25,705,4.216353
25,720,4.147051
25,735,4.079327
25,750,4.01314
25,765,3.948451
25,780,3.885221
25,795,3.823412
25,810,3.762988
25,825,3.703912
25,840,3.646148
25,855,3.589663
25,870,3.534422
25,885,3.480392
25,900,3.427543
25,915,3.375841
25,930,3.325258
25,945,3.275761
25,960,3.227324
25,975,3.179917
25,990,3.133513
25,1005,3.088085
25,1020,3.043607
25,1035,3.000052
25,1050,2.957397
25,1065,2.915617
25,1080,2.874688
25,1095,2.834588
25,1110,2.795294
25,1125,2.756783
25,1140,2.719037
25,1155,2.682032
25,1170,2.64575
25,1185,2.610171
25,1200,2.575275
25,1215,2.541045
25,1230,2.507463
25,1245,2.47451
25,1260,2.44217
25,1275,2.410427
25,1290,2.379265
25,1305,2.348667
25,1320,2.318619
25,1335,2.289107
25,1350,2.260115
25,1365,2.23163
25,1380,2.203639
25,1395,2.176128
25,1410,2.149085
25,1425,2.122498
25,1440,2.096354
25,1455,2.070642
25,1470,2.04535
25,1485,2.020469
25,1500,1.995986
25,1515,1.971893
25,1530,1.948179
25,1545,1.924834
25,1560,1.901848
25,1575,1.879214
25,1590,1.856922
25,1605,1.834964
25,1620,1.81333
25,1635,1.792014
25,1650,1.771008
25,1665,1.750304
25,1680,1.729894
25,1695,1.709772
25,1710,1.689931
25,1725,1.670365
25,1740,1.651066
25,1755,1.632029
25,1770,1.613247
25,1785,1.594715
25,1800,1.576428
25,1815,1.558379
25,1830,1.540564
25,1845,1.522977
25,1860,1.505614
25,1875,1.488469
25,1890,1.471539
25,1905,1.454818
25,1920,1.438302
25,1935,1.421987
25,1950,1.405869
25,1965,1.389944
25,1980,1.374208
25,1995,1.358658
25,2010,1.34329
25,2025,1.3281
25,2040,1.313086
25,2055,1.298243
25,2070,1.283569
25,2085,1.269062
25,2100,1.254717
25,2115,1.240532
25,2130,1.226504
25,2145,1.212631
25,2160,1.19891
25,2175,1.185339
25,2190,1.171915
25,2205,1.158635
25,2220,1.145499
25,2235,1.132502
25,2250,1.119644
25,2265,1.106922
25,2280,1.094334
25,2295,1.081879
25,2310,1.069554
25,2325,1.057357
25,2340,1.045287
25,2355,1.033342
25,2370,1.021521
25,2385,1.009821
25,2400,0.9982418
25,2415,0.986781
25,2430,0.9754375
25,2445,0.9642096
25,2460,0.9530962
25,2475,0.9420957
25,2490,0.9312068
25,2505,0.9204284
25,2520,0.909759
25,2535,0.8991976
25,2550,0.8887428
25,2565,0.8783935
25,2580,0.8681486
25,2595,0.8580071
25,2610,0.8479677
25,2625,0.8380294
25,2640,0.8281913
25,2655,0.8184522
25,2670,0.8088113
25,2685,0.7992676
25,2700,0.78982
25,2715,0.7804677
25,2730,0.7712098
25,2745,0.7620454
25,2760,0.7529737
25,2775,0.7439936
25,2790,0.7351046
25,2805,0.7263055
25,2820,0.7175959
25,2835,0.7089747
25,2850,0.7004412
25,2865,0.6919947
25,2880,0.6836344
25,2895,0.6753595
25,2910,0.6671694
25,2925,0.6590632
25,2940,0.6510403
25,2955,0.6431
25,2970,0.6352416
25,2985,0.6274644
25,3000,0.6197677
25,3015,0.6121508
25,3030,0.6046132
25,3045,0.5971541
25,3060,0.5897729
25,3075,0.5824689
25,3090,0.5752415
25,3105,0.5680901
25,3120,0.5610142
25,3135,0.554013
25,3150,0.5470858
25,3165,0.5402323
25,3180,0.5334517
25,3195,0.5267434
25,3210,0.5201069
25,3225,0.5135416
25,3240,0.5070468
25,3255,0.5006221
25,3270,0.4942668
25,3285,0.4879804
25,3300,0.4817623
25,3315,0.4756119
25,3330,0.4695287
25,3345,0.4635122
25,3360,0.4575617
25,3375,0.4516768
25,3390,0.4458569
25,3405,0.4401014
25,3420,0.4344098
25,3435,0.4287816
25,3450,0.4232162
25,3465,0.4177131
25,3480,0.4122718
25,3495,0.4068918
25,3510,0.4015725
25,3525,0.3963134
25,3540,0.391114
25,3555,0.3859738
25,3570,0.3808922
25,3585,0.3758687
25,3600,0.370903
25,3615,0.3659943
25,3630,0.3611423
25,3645,0.3563465
25,3660,0.3516062
25,3675,0.3469211
25,3690,0.3422907
25,3705,0.3377144
25,3720,0.3331918
25,3735,0.3287223
25,3750,0.3243056
25,3765,0.319941
25,3780,0.3156282
25,3795,0.3113666
25,3810,0.3071558
25,3825,0.3029953
25,3840,0.2988846
25,3855,0.2948232
25,3870,0.2908108
25,3885,0.2868468
25,3900,0.2829307
25,3915,0.2790622
25,3930,0.2752407
25,3945,0.2714658
25,3960,0.267737
25,3975,0.264054
25,3990,0.2604161
25,4005,0.2568231
25,4020,0.2532744
25,4035,0.2497696
25,4050,0.2463083
25,4065,0.24289
25,4080,0.2395144
25,4095,0.2361809
25,4110,0.2328891
25,4125,0.2296387
25,4140,0.2264292
25,4155,0.2232601
25,4170,0.2201311
25,4185,0.2170418
25,4200,0.2139916
25,4215,0.2109803
25,4230,0.2080074
25,4245,0.2050725
25,4260,0.2021752
25,4275,0.1993151
25,4290,0.1964918
25,4305,0.1937049
25,4320,0.1909541
25,4335,0.1882388
25,4350,0.1855589
25,4365,0.1829137
25,4380,0.1803031
25,4395,0.1777265
25,4410,0.1751837
25,4425,0.1726742
25,4440,0.1701977
25,4455,0.1677538
25,4470,0.1653422
25,4485,0.1629624
25,4500,0.1606142
25,4515,0.1582971
25,4530,0.1560109
25,4545,0.1537551
25,4560,0.1515295
25,4575,0.1493336
25,4590,0.1471671
25,4605,0.1450298
25,4620,0.1429212
25,4635,0.140841
25,4650,0.1387889
25,4665,0.1367646
25,4680,0.1347677
25,4695,0.1327979
25,4710,0.1308549
25,4725,0.1289383
25,4740,0.127048
25,4755,0.1251834
25,4770,0.1233444
25,4785,0.1215307
25,4800,0.1197418
25,4815,0.1179776
25,4830,0.1162377
25,4845,0.1145219
25,4860,0.1128298
25,4875,0.1111611
25,4890,0.1095156
25,4905,0.107893
25,4920,0.106293
25,4935,0.1047152
25,4950,0.1031596
25,4965,0.1016256
25,4980,0.1001132
25,4995,0.09862202
25,5010,0.09715178
25,5025,0.09570223
25,5040,0.09427312
25,5055,0.09286419
25,5070,0.09147517
25,5085,0.09010582
25,5100,0.08875588
25,5115,0.08742513
25,5130,0.08611328
25,5145,0.08482013
25,5160,0.08354541
25,5175,0.08228889
25,5190,0.08105034
25,5205,0.07982954
25,5220,0.07862622
25,5235,0.07744019
25,5250,0.07627121
25,5265,0.07511906
25,5280,0.07398351
25,5295,0.07286436
25,5310,0.07176138
25,5325,0.07067435
25,5340,0.06960308
25,5355,0.06854735
25,5370,0.06750695
25,5385,0.06648167
25,5400,0.06547133
25,5415,0.06447571
25,5430,0.06349462
25,5445,0.06252787
25,5460,0.06157526
25,5475,0.06063661
25,5490,0.05971171
25,5505,0.0588004
25,5520,0.05790247
25,5535,0.05701776
25,5550,0.05614607
25,5565,0.05528725
25,5580,0.05444109
25,5595,0.05360744
25,5610,0.05278612
25,5625,0.05197697
25,5640,0.0511798
25,5655,0.05039447
25,5670,0.04962081
25,5685,0.04885864
25,5700,0.04810783
25,5715,0.04736819
25,5730,0.04663959
25,5745,0.04592187
25,5760,0.04521487
25,5775,0.04451844
25,5790,0.04383245
25,5805,0.04315673
25,5820,0.04249115
25,5835,0.04183556
25,5850,0.04118982
25,5865,0.0405538
25,5880,0.03992734
25,5895,0.03931034
25,5910,0.03870263
25,5925,0.03810409
25,5940,0.0375146
25,5955,0.03693402
25,5970,0.03636223
25,5985,0.03579909
25,6000,0.03524449
26,0,0
26,3,0.001370672
26,6,0.02474796
26,9,0.1046366
26,12,0.2653517
26,15,0.5187938
26,18,0.8665366
26,21,1.302692
26,24,1.816564
26,27,2.394755
26,30,3.022677
26,33,3.685583
26,36,4.369226
26,39,5.060278
26,42,5.746597
26,45,6.417404
26,48,7.063439
26,51,7.677064
26,54,8.252307
26,57,8.784853
26,60,9.271963
26,63,9.712325
26,66,10.10587
26,69,10.45352
26,72,10.75704
26,75,11.01873
26,78,11.24132
26,81,11.42779
26,84,11.5812
26,87,11.70468
26,90,11.80129
26,93,11.87398
26,96,11.92557
26,99,11.95869
26,102,11.97579
26,105,11.97913
26,108,11.97076
26,111,11.95251
26,114,11.92604
26,117,11.8928
26,120,11.85407
26,135,11.61138
26,150,11.34048
26,165,11.07443
26,180,10.8215
26,195,10.58144
26,210,10.35204
26,225,10.13115
26,240,9.917195
26,255,9.709105
26,270,9.506183
26,285,9.30798
26,300,9.11421
26,315,8.924685
26,330,8.739278
26,345,8.557894
26,360,8.380456
26,375,8.2069
26,390,8.037162
26,405,7.871182
26,420,7.708899
26,435,7.550248
26,450,7.395166
26,465,7.243586
26,480,7.095442
26,495,6.950666
26,510,6.809189
26,525,6.670943
26,540,6.535859
26,555,6.403869
26,570,6.274903
26,585,6.148896
26,600,6.025779
26,615,5.905488
26,630,5.787958
26,645,5.673124
26,660,5.560924
26,675,5.451295
26,690,5.344179
26,705,5.239514
26,720,5.137244
26,735,5.03731
26,750,4.939657
26,765,4.84423
26,780,4.750976
26,795,4.659842
26,810,4.570777
26,825,4.483731
26,840,4.398655
26,855,4.315502
26,870,4.234224
26,885,4.154776
26,900,4.077113
26,915,4.001191
26,930,3.926969
26,945,3.854405
26,960,3.783457
26,975,3.714087
26,990,3.646255
26,1005,3.579925
26,1020,3.515059
26,1035,3.451621
26,1050,3.389576
26,1065,3.328891
26,1080,3.26953
26,1095,3.211463
26,1110,3.154656
26,1125,3.09908
26,1140,3.044704
26,1155,2.991498
26,1170,2.939433
26,1185,2.888482
26,1200,2.838617
26,1215,2.789812
26,1230,2.74204
26,1245,2.695276
26,1260,2.649495
26,1275,2.604673
26,1290,2.560786
26,1305,2.517813
26,1320,2.47573
26,1335,2.434515
26,1350,2.394148
26,1365,2.354607
26,1380,2.315872
26,1395,2.277925
26,1410,2.240745
26,1425,2.204314
26,1440,2.168614
26,1455,2.133626
26,1470,2.099335
26,1485,2.065723
26,1500,2.032773
26,1515,2.00047
26,1530,1.968798
26,1545,1.937742
26,1560,1.907287
26,1575,1.877419
26,1590,1.848124
26,1605,1.819388
26,1620,1.791198
26,1635,1.763541
26,1650,1.736404
26,1665,1.709776
26,1680,1.683643
26,1695,1.657996
26,1710,1.632821
26,1725,1.608109
26,1740,1.583849
26,1755,1.560029
26,1770,1.53664
26,1785,1.513672
26,1800,1.491116
26,1815,1.468961
26,1830,1.4472
26,1845,1.425822
26,1860,1.404819
26,1875,1.384183
26,1890,1.363905
26,1905,1.343978
26,1920,1.324394
26,1935,1.305145
26,1950,1.286223
26,1965,1.267622
26,1980,1.249334
26,1995,1.231353
26,2010,1.213673
26,2025,1.196285
26,2040,1.179185
26,2055,1.162366
26,2070,1.145822
26,2085,1.129548
26,2100,1.113537
26,2115,1.097784
26,2130,1.082284
26,2145,1.067032
26,2160,1.052022
26,2175,1.037249
26,2190,1.022709
26,2205,1.008397
26,2220,0.9943079
26,2235,0.9804379
26,2250,0.9667822
26,2265,0.9533367
26,2280,0.9400973
26,2295,0.9270599
26,2310,0.9142206
26,2325,0.9015754
26,2340,0.8891208
26,2355,0.8768531
26,2370,0.8647686
26,2385,0.852864
26,2400,0.8411359
26,2415,0.8295808
26,2430,0.8181958
26,2445,0.8069776
26,2460,0.7959232
26,2475,0.7850295
26,2490,0.7742937
26,2505,0.763713
26,2520,0.7532845
26,2535,0.7430056
26,2550,0.7328737
26,2565,0.722886
26,2580,0.7130403
26,2595,0.7033339
26,2610,0.6937645
26,2625,0.6843298
26,2640,0.6750275
26,2655,0.6658553
26,2670,0.6568111
26,2685,0.6478927
26,2700,0.639098
26,2715,0.630425
26,2730,0.6218718
26,2745,0.6134363
26,2760,0.6051168
26,2775,0.5969113
26,2790,0.588818
26,2805,0.5808351
26,2820,0.5729609
26,2835,0.5651937
26,2850,0.5575318
26,2865,0.5499736
26,2880,0.5425175
26,2895,0.535162
26,2910,0.5279054
26,2925,0.5207464
26,2940,0.5136834
26,2955,0.5067151
26,2970,0.4998399
26,2985,0.4930566
26,3000,0.4863637
26,3015,0.47976
26,3030,0.4732442
26,3045,0.4668149
26,3060,0.460471
26,3075,0.4542111
26,3090,0.4480342
26,3105,0.4419391
26,3120,0.4359245
26,3135,0.4299893
26,3150,0.4241325
26,3165,0.4183529
26,3180,0.4126495
26,3195,0.4070211
26,3210,0.4014669
26,3225,0.3959857
26,3240,0.3905766
26,3255,0.3852385
26,3270,0.3799706
26,3285,0.3747718
26,3300,0.3696413
26,3315,0.3645781
26,3330,0.3595814
26,3345,0.3546501
26,3360,0.3497836
26,3375,0.3449808
26,3390,0.340241
26,3405,0.3355634
26,3420,0.330947
26,3435,0.3263912
26,3450,0.3218952
26,3465,0.317458
26,3480,0.3130791
26,3495,0.3087576
26,3510,0.3044928
26,3525,0.3002839
26,3540,0.2961303
26,3555,0.2920313
26,3570,0.287986
26,3585,0.2839939
26,3600,0.2800543
26,3615,0.2761664
26,3630,0.2723297
26,3645,0.2685435
26,3660,0.2648071
26,3675,0.2611199
26,3690,0.2574813
26,3705,0.2538907
26,3720,0.2503474
26,3735,0.246851
26,3750,0.2434007
26,3765,0.239996
26,3780,0.2366363
26,3795,0.2333211
26,3810,0.2300498
26,3825,0.2268218
26,3840,0.2236367
26,3855,0.2204938
26,3870,0.2173926
26,3885,0.2143327
26,3900,0.2113135
26,3915,0.2083344
26,3930,0.2053951
26,3945,0.2024949
26,3960,0.1996335
26,3975,0.1968102
26,3990,0.1940247
26,4005,0.1912765
26,4020,0.188565
26,4035,0.1858899
26,4050,0.1832507
26,4065,0.1806469
26,4080,0.1780781
26,4095,0.1755439
26,4110,0.1730438
26,4125,0.1705773
26,4140,0.1681442
26,4155,0.1657438
26,4170,0.163376
26,4185,0.1610401
26,4200,0.1587359
26,4215,0.1564629
26,4230,0.1542208
26,4245,0.1520091
26,4260,0.1498274
26,4275,0.1476755
26,4290,0.1455529
26,4305,0.1434592
26,4320,0.141394
26,4335,0.1393571
26,4350,0.1373481
26,4365,0.1353665
26,4380,0.1334122
26,4395,0.1314846
26,4410,0.1295835
26,4425,0.1277085
26,4440,0.1258593
26,4455,0.1240356
26,4470,0.122237
26,4485,0.1204633
26,4500,0.118714
26,4515,0.116989
26,4530,0.1152878
26,4545,0.1136103
26,4560,0.1119559
26,4575,0.1103246
26,4590,0.1087159
26,4605,0.1071297
26,4620,0.1055655
26,4635,0.1040231
26,4650,0.1025023
26,4665,0.1010027
26,4680,0.09952407
26,4695,0.09806614
26,4710,0.09662866
26,4725,0.09521134
26,4740,0.09381393
26,4755,0.09243616
26,4770,0.09107777
26,4785,0.08973852
26,4800,0.08841814
26,4815,0.08711641
26,4830,0.08583306
26,4845,0.08456786
26,4860,0.08332057
26,4875,0.08209094
26,4890,0.08087876
26,4905,0.07968379
26,4920,0.07850579
26,4935,0.07734456
26,4950,0.07619985
26,4965,0.07507145
26,4980,0.07395916
26,4995,0.07286274
26,5010,0.07178199
26,5025,0.0707167
26,5040,0.06966666
26,5055,0.06863167
26,5070,0.06761152
26,5085,0.06660603
26,5100,0.06561498
26,5115,0.06463818
26,5130,0.06367546
26,5145,0.06272659
26,5160,0.06179142
26,5175,0.06086974
26,5190,0.05996138
26,5205,0.05906616
26,5220,0.05818389
26,5235,0.0573144
26,5250,0.05645752
26,5265,0.05561307
26,5280,0.05478088
26,5295,0.05396079
26,5310,0.05315263
26,5325,0.05235624
26,5340,0.05157145
26,5355,0.0507981
26,5370,0.05003604
26,5385,0.04928512
26,5400,0.04854517
26,5415,0.04781605
26,5430,0.0470976
26,5445,0.04638968
26,5460,0.04569214
26,5475,0.04500484
26,5490,0.04432764
26,5505,0.04366038
26,5520,0.04300295
26,5535,0.04235519
26,5550,0.04171698
26,5565,0.04108817
26,5580,0.04046864
26,5595,0.03985826
26,5610,0.0392569
26,5625,0.03866443
26,5640,0.03808072
26,5655,0.03750566
26,5670,0.03693912
26,5685,0.03638098
26,5700,0.03583112
26,5715,0.03528942
26,5730,0.03475578
26,5745,0.03423006
26,5760,0.03371217
26,5775,0.03320199
26,5790,0.03269941
26,5805,0.03220432
26,5820,0.03171661
26,5835,0.03123618
26,5850,0.03076293
26,5865,0.03029675
26,5880,0.02983754
26,5895,0.0293852
26,5910,0.02893963
26,5925,0.02850074
26,5940,0.02806842
26,5955,0.02764259
26,5970,0.02722315
26,5985,0.02681001
26,6000,0.02640307
27,0,0
27,3,0.002295864
27,6,0.04619072
27,9,0.1981831
27,12,0.493753
27,15,0.9364976
27,18,1.509536
27,21,2.185587
27,24,2.934219
27,27,3.726334
27,30,4.536516
27,33,5.343954
27,36,6.132489
27,39,6.890152
27,42,7.608508
27,45,8.281994
27,48,8.907314
27,51,9.482901
27,54,10.00848
27,57,10.48472
27,60,10.91302
27,63,11.29529
27,66,11.63381
27,69,11.9311
27,72,12.18983
27,75,12.41278
27,78,12.60275
27,81,12.76255
27,84,12.89491
27,87,13.00253
27,90,13.08797
27,93,13.1537
27,96,13.20203
27,99,13.23514
27,102,13.25504
27,105,13.26359
27,108,13.26247
27,111,13.25323
27,114,13.23723
27,117,13.21569
27,120,13.18967
27,135,13.02026
27,150,12.82983
27,165,12.6448
27,180,12.47031
27,195,12.30488
27,210,12.14614
27,225,11.99228
27,240,11.84213
27,255,11.695
27,270,11.55049
27,285,11.40835
27,300,11.26848
27,315,11.13082
27,330,10.99532
27,345,10.86199
27,360,10.73082
27,375,10.60179
27,390,10.47491
27,405,10.35016
27,420,10.22752
27,435,10.10698
27,450,9.988514
27,465,9.872089
27,480,9.75768
27,495,9.645255
27,510,9.534781
27,525,9.426222
